Heure;Protocole1;IPSource;PortSource;IPDestination;PortDestination;Protocole2;Typedepaquet;id;seq;length;Flags;A;B;C;D;Label
20:05:10.310690;IP;localhost;domain ; localhost;46919;;;;;;56484;2/0/1;CNAME;r3.sn-25ge7nse.gvt1.com.,;AAAA;1
20:05:10.310887;IP;localhost;domain ; localhost;46919;;;;;;28823;2/0/1;CNAME;r3.sn-25ge7nse.gvt1.com.,;A;1
20:05:10.521238;IP;localhost;57847; localhost;domain;;;;;;46513;[1au];A?;sic.33across.com.;-45;1
20:05:10.521481;IP;localhost;domain ; localhost;57847;;;;;;46513;2/0/1;CNAME;chi.sic.33across.com.,;A;1
20:05:10.521514;IP;localhost;57847; localhost;domain;;;;;;443;[1au];AAAA?;sic.33across.com.;-45;1
20:05:10.521642;IP;localhost;domain ; localhost;57847;;;;;;443;1/0/1;CNAME;chi.sic.33across.com.;-63;1
20:05:10.523953;IP;localhost;41155; localhost;domain;;;;;;11639;[1au];A?;sic.33across.com.;-45;1
20:05:10.524178;IP;localhost;domain ; localhost;41155;;;;;;11639;2/0/1;CNAME;chi.sic.33across.com.,;A;1
20:05:10.709680;IP;localhost;33621; localhost;domain;;;;;;9289;[1au];A?;ib.adnxs.com.;-41;1
20:05:10.709989;IP;localhost;domain ; localhost;33621;;;;;;9289;10/0/1;CNAME;g.geogslb.com.,;CNAME;1
20:05:10.710023;IP;localhost;33621; localhost;domain;;;;;;61523;[1au];AAAA?;ib.adnxs.com.;-41;1
20:05:10.732695;IP;localhost;domain ; localhost;33621;;;;;;61523;2/0/1;CNAME;g.geogslb.com.,;CNAME;1
20:05:10.735011;IP;localhost;50613; localhost;domain;;;;;;48905;[1au];A?;ib.adnxs.com.;-41;1
20:05:10.735307;IP;localhost;domain ; localhost;50613;;;;;;48905;10/0/1;CNAME;g.geogslb.com.,;CNAME;1
20:05:10.735539;IP;localhost;50613; localhost;domain;;;;;;60178;[1au];AAAA?;ib.adnxs.com.;-41;1
20:05:10.735745;IP;localhost;domain ; localhost;50613;;;;;;60178;2/0/1;CNAME;g.geogslb.com.,;CNAME;1
20:05:11.027050;IP;localhost;39750; localhost;domain;;;;;;806;[1au];A?;ssc.33across.com.;-45;1
20:05:11.027453;IP;localhost;domain ; localhost;39750;;;;;;806;3/0/1;CNAME;33xchange-1576862511.us-east-1.elb.amazonaws.com.,;A;1
20:05:11.027507;IP;localhost;39750; localhost;domain;;;;;;34607;[1au];AAAA?;ssc.33across.com.;-45;1
20:05:11.027759;IP;localhost;domain ; localhost;39750;;;;;;34607;1/0/1;CNAME;33xchange-1576862511.us-east-1.elb.amazonaws.com.;-104;1
20:05:11.327647;IP;localhost;39252; localhost;domain;;;;;;2960;[1au];A?;securepubads.g.doubleclick.net.;-59;1
20:05:11.327926;IP;localhost;domain ; localhost;39252;;;;;;2960;2/0/1;CNAME;partnerad.l.doubleclick.net.,;A;1
20:05:11.327966;IP;localhost;39252; localhost;domain;;;;;;2971;[1au];AAAA?;securepubads.g.doubleclick.net.;-59;1
20:05:11.328109;IP;localhost;domain ; localhost;39252;;;;;;2971;1/0/1;CNAME;partnerad.l.doubleclick.net.;-85;1
20:05:11.806513;IP;localhost;39518; localhost;domain;;;;;;26158;[1au];A?;adservice.google.fr.;-48;1
20:05:11.806952;IP;localhost;domain ; localhost;39518;;;;;;26158;2/0/1;CNAME;pagead46.l.doubleclick.net.,;A;1
20:05:11.807125;IP;localhost;39518; localhost;domain;;;;;;14910;[1au];AAAA?;adservice.google.fr.;-48;1
20:05:11.807297;IP;localhost;domain ; localhost;39518;;;;;;14910;2/0/1;CNAME;pagead46.l.doubleclick.net.,;AAAA;1
20:05:11.815682;IP;localhost;50614; localhost;domain;;;;;;59611;[1au];A?;adservice.google.com.;-49;1
20:05:11.816008;IP;localhost;domain ; localhost;50614;;;;;;59611;2/0/1;CNAME;pagead46.l.doubleclick.net.,;A;1
20:05:11.816049;IP;localhost;50614; localhost;domain;;;;;;49384;[1au];AAAA?;adservice.google.com.;-49;1
20:05:11.816373;IP;localhost;domain ; localhost;50614;;;;;;49384;2/0/1;CNAME;pagead46.l.doubleclick.net.,;AAAA;1
20:05:12.016116;IP;localhost;40128; localhost;domain;;;;;;10607;[1au];A?;browser.pipe.aria.microsoft.com.;-60;1
20:05:12.016446;IP;localhost;domain ; localhost;40128;;;;;;10607;3/0/1;CNAME;browser.events.data.trafficmanager.net.,;CNAME;1
20:05:12.016481;IP;localhost;40128; localhost;domain;;;;;;44410;[1au];AAAA?;browser.pipe.aria.microsoft.com.;-60;1
20:05:12.016857;IP;localhost;domain ; localhost;40128;;;;;;44410;2/0/1;CNAME;browser.events.data.trafficmanager.net.,;CNAME;1
20:05:12.372688;IP;localhost;36988; localhost;domain;;;;;;40665;[1au];A?;browser.pipe.aria.microsoft.com.;-60;1
20:05:12.373139;IP;localhost;domain ; localhost;36988;;;;;;40665;3/0/1;CNAME;browser.events.data.trafficmanager.net.,;CNAME;1
20:05:12.373188;IP;localhost;36988; localhost;domain;;;;;;55019;[1au];AAAA?;browser.pipe.aria.microsoft.com.;-60;1
20:05:12.373555;IP;localhost;domain ; localhost;36988;;;;;;55019;2/0/1;CNAME;browser.events.data.trafficmanager.net.,;CNAME;1
20:05:13.504385;IP;localhost;38361; localhost;domain;;;;;;59647;[1au];A?;ib.adnxs.com.;-41;1
20:05:13.504781;IP;localhost;domain ; localhost;38361;;;;;;59647;10/0/1;CNAME;g.geogslb.com.,;CNAME;1
20:05:13.504823;IP;localhost;38361; localhost;domain;;;;;;51210;[1au];AAAA?;ib.adnxs.com.;-41;1
20:05:13.505321;IP;localhost;domain ; localhost;38361;;;;;;51210;2/0/1;CNAME;g.geogslb.com.,;CNAME;1
20:05:13.541511;IP;localhost;34362; localhost;domain;;;;;;28647;[1au];A?;hbopenbid.pubmatic.com.;-51;1
20:05:13.541893;IP;localhost;domain ; localhost;34362;;;;;;28647;3/0/1;CNAME;hbopenbid22000nfc.pubmatic.com.,;CNAME;1
20:05:13.541931;IP;localhost;34362; localhost;domain;;;;;;20466;[1au];AAAA?;hbopenbid.pubmatic.com.;-51;1
20:05:13.542105;IP;localhost;domain ; localhost;34362;;;;;;20466;2/0/1;CNAME;hbopenbid22000nfc.pubmatic.com.,;CNAME;1
20:05:15.372609;IP;localhost;54315; localhost;domain;;;;;;20630;[1au];A?;cdn.ampproject.org.;-47;1
20:05:15.373233;IP;localhost;54315; localhost;domain;;;;;;64672;[1au];AAAA?;cdn.ampproject.org.;-47;1
20:05:15.394881;IP;localhost;domain ; localhost;54315;;;;;;20630;2/0/1;CNAME;cdn-content.ampproject.org.,;A;1
20:05:15.398393;IP;localhost;domain ; localhost;54315;;;;;;64672;2/0/1;CNAME;cdn-content.ampproject.org.,;AAAA;1
20:05:20.455733;IP;localhost;54293; localhost;domain;;;;;;35203;[1au];A?;ade.googlesyndication.com.;-54;1
20:05:20.456047;IP;localhost;domain ; localhost;54293;;;;;;35203;2/0/1;CNAME;pagead.l.doubleclick.net.,;A;1
20:05:20.456084;IP;localhost;54293; localhost;domain;;;;;;30094;[1au];AAAA?;ade.googlesyndication.com.;-54;1
20:05:20.456228;IP;localhost;domain ; localhost;54293;;;;;;30094;1/0/1;CNAME;pagead.l.doubleclick.net.;-92;1
20:05:25.282989;IP;localhost;57891; localhost;domain;;;;;;25972;[1au];A?;cdn.raygun.io.;-42;1
20:05:25.283502;IP;localhost;57891; localhost;domain;;;;;;8575;[1au];AAAA?;cdn.raygun.io.;-42;1
20:05:25.306109;IP;localhost;domain ; localhost;57891;;;;;;25972;5/0/1;CNAME;d1bs4b7zdgd8l3.cloudfront.net.,;A;1
20:05:25.309014;IP;localhost;domain ; localhost;57891;;;;;;8575;9/0/1;CNAME;d1bs4b7zdgd8l3.cloudfront.net.,;AAAA;1
20:05:26.193577;IP;localhost;39977; localhost;domain;;;;;;17409;[1au];A?;cdn.jsdelivr.net.;-45;1
20:05:26.193967;IP;localhost;39977; localhost;domain;;;;;;12301;[1au];AAAA?;cdn.jsdelivr.net.;-45;1
20:05:26.195262;IP;localhost;53772; localhost;domain;;;;;;16617;[1au];A?;cdn.jsdelivr.net.;-45;1
20:05:26.216621;IP;localhost;domain ; localhost;39977;;;;;;12301;6/0/1;CNAME;cdn.jsdelivr.net.cdn.cloudflare.net.,;AAAA;1
20:05:26.216964;IP;localhost;domain ; localhost;53772;;;;;;16617;6/0/1;CNAME;cdn.jsdelivr.net.cdn.cloudflare.net.,;A;1
20:05:26.217141;IP;localhost;domain ; localhost;39977;;;;;;17409;6/0/1;CNAME;cdn.jsdelivr.net.cdn.cloudflare.net.,;A;1
20:05:34.461282;IP;localhost;58698; localhost;domain;;;;;;22587;[1au];A?;rubick.gameanalytics.com.;-53;1
20:05:34.461851;IP;localhost;58698; localhost;domain;;;;;;48201;[1au];AAAA?;rubick.gameanalytics.com.;-53;1
20:05:34.506469;IP;localhost;domain ; localhost;58698;;;;;;22587;NXDomain;0/0/1;-53;;1
20:05:34.508957;IP;localhost;domain ; localhost;58698;;;;;;48201;NXDomain;0/0/1;-53;;1
20:05:34.509330;IP;localhost;35518; localhost;domain;;;;;;49771;[1au];A?;rubick.gameanalytics.com.;-53;1
20:05:34.509489;IP;localhost;domain ; localhost;35518;;;;;;49771;NXDomain;0/0/1;-53;;1
20:05:34.509520;IP;localhost;35518; localhost;domain;;;;;;61044;[1au];AAAA?;rubick.gameanalytics.com.;-53;1
20:05:34.509614;IP;localhost;domain ; localhost;35518;;;;;;61044;NXDomain;0/0/1;-53;;1
20:05:34.511169;IP;localhost;46211; localhost;domain;;;;;;44768;[1au];A?;rubick.gameanalytics.com.;-53;1
20:05:34.511317;IP;localhost;domain ; localhost;46211;;;;;;44768;NXDomain;0/0/1;-53;;1
20:05:34.511346;IP;localhost;46211; localhost;domain;;;;;;24296;[1au];AAAA?;rubick.gameanalytics.com.;-53;1
20:05:34.511437;IP;localhost;domain ; localhost;46211;;;;;;24296;NXDomain;0/0/1;-53;;1
20:05:34.511984;IP;localhost;36859; localhost;domain;;;;;;56977;[1au];A?;rubick.gameanalytics.com.;-53;1
20:05:34.512113;IP;localhost;domain ; localhost;36859;;;;;;56977;NXDomain;0/0/1;-53;;1
20:05:34.512141;IP;localhost;36859; localhost;domain;;;;;;17048;[1au];AAAA?;rubick.gameanalytics.com.;-53;1
20:05:34.512228;IP;localhost;domain ; localhost;36859;;;;;;17048;NXDomain;0/0/1;-53;;1
20:05:35.760413;IP;localhost;37434; localhost;domain;;;;;;53321;[1au];A?;www.googletagservices.com.;-54;1
20:05:35.760673;IP;localhost;domain ; localhost;37434;;;;;;53321;2/0/1;CNAME;pagead46.l.doubleclick.net.,;A;1
20:05:35.760706;IP;localhost;37434; localhost;domain;;;;;;29782;[1au];AAAA?;www.googletagservices.com.;-54;1
20:05:35.760852;IP;localhost;domain ; localhost;37434;;;;;;29782;2/0/1;CNAME;pagead46.l.doubleclick.net.,;AAAA;1
20:05:36.754047;IP;localhost;54074; localhost;domain;;;;;;6294;[1au];A?;api.gameanalytics.com.;-50;1
20:05:36.755594;IP;localhost;48966; localhost;domain;;;;;;29822;[1au];A?;api.gameanalytics.com.;-50;1
20:05:36.755958;IP;localhost;54074; localhost;domain;;;;;;40098;[1au];AAAA?;api.gameanalytics.com.;-50;1
20:05:36.776262;IP;localhost;domain ; localhost;48966;;;;;;29822;8/0/1;A;52.200.199.123,;A;1
20:05:36.776308;IP;localhost;domain ; localhost;54074;;;;;;6294;8/0/1;A;52.200.199.123,;A;1
20:05:36.778693;IP;localhost;domain ; localhost;54074;;;;;;40098;0/0/1;-50;;;1
20:05:44.606847;IP;localhost;39501; localhost;domain;;;;;;64538;[1au];A?;hb.emxdgt.com.;-42;1
20:05:44.607104;IP;localhost;domain ; localhost;39501;;;;;;64538;1/0/1;A;18.196.104.43;-58;1
20:05:44.607138;IP;localhost;39501; localhost;domain;;;;;;21541;[1au];AAAA?;hb.emxdgt.com.;-42;1
20:05:44.607332;IP;localhost;domain ; localhost;39501;;;;;;21541;0/0/1;-42;;;1
20:05:44.621708;IP;localhost;36809; localhost;domain;;;;;;54289;[1au];A?;hbopenbid.pubmatic.com.;-51;1
20:05:44.622195;IP;localhost;36809; localhost;domain;;;;;;51227;[1au];AAAA?;hbopenbid.pubmatic.com.;-51;1
20:05:44.643176;IP;localhost;54089; localhost;domain;;;;;;13547;[1au];A?;ssc.33across.com.;-45;1
20:05:44.643444;IP;localhost;domain ; localhost;54089;;;;;;13547;3/0/1;CNAME;33xchange-1576862511.us-east-1.elb.amazonaws.com.,;A;1
20:05:44.643596;IP;localhost;54089; localhost;domain;;;;;;13560;[1au];AAAA?;ssc.33across.com.;-45;1
20:05:44.650762;IP;localhost;domain ; localhost;36809;;;;;;54289;3/0/1;CNAME;hbopenbid22000nfc.pubmatic.com.,;CNAME;1
20:05:44.666110;IP;localhost;domain ; localhost;54089;;;;;;13560;1/0/1;CNAME;33xchange-1576862511.us-east-1.elb.amazonaws.com.;-104;1
20:05:44.673339;IP;localhost;domain ; localhost;36809;;;;;;51227;2/0/1;CNAME;hbopenbid22000nfc.pubmatic.com.,;CNAME;1
20:05:45.043583;IP;localhost;51489; localhost;domain;;;;;;33938;[1au];A?;analytics.carambo.la.;-49;1
20:05:45.043889;IP;localhost;domain ; localhost;51489;;;;;;33938;5/0/1;CNAME;cbola-analytics-c5-6.us-east-1.elasticbeanstalk.com.,;A;1
20:05:45.043925;IP;localhost;51489; localhost;domain;;;;;;19613;[1au];AAAA?;analytics.carambo.la.;-49;1
20:05:45.065682;IP;localhost;domain ; localhost;51489;;;;;;19613;1/0/1;CNAME;cbola-analytics-c5-6.us-east-1.elasticbeanstalk.com.;-114;1
20:05:47.607174;IP;localhost;49411; localhost;domain;;;;;;29078;[1au];A?;www.google-analytics.com.;-53;1
20:05:47.607585;IP;localhost;domain ; localhost;49411;;;;;;29078;2/0/1;CNAME;www-google-analytics.l.google.com.,;A;1
20:05:47.608312;IP;localhost;49411; localhost;domain;;;;;;47526;[1au];AAAA?;www.google-analytics.com.;-53;1
20:05:47.613007;IP;localhost;domain ; localhost;49411;;;;;;47526;2/0/1;CNAME;www-google-analytics.l.google.com.,;AAAA;1
20:05:49.645588;IP;localhost;54985; localhost;domain;;;;;;26999;[1au];A?;cdn.tynt.com.;-41;1
20:05:49.645893;IP;localhost;domain ; localhost;54985;;;;;;26999;3/0/1;CNAME;cdn.tynt.com.cdn.cloudflare.net.,;A;1
20:05:49.645927;IP;localhost;54985; localhost;domain;;;;;;386;[1au];AAAA?;cdn.tynt.com.;-41;1
20:05:49.646077;IP;localhost;domain ; localhost;54985;;;;;;386;1/0/1;CNAME;cdn.tynt.com.cdn.cloudflare.net.;-86;1
20:05:52.035894;IP;localhost;44617; localhost;domain;;;;;;44275;[1au];A?;sc.tynt.com.;-40;1
20:05:52.036492;IP;localhost;44617; localhost;domain;;;;;;17662;[1au];AAAA?;sc.tynt.com.;-40;1
20:05:52.036729;IP;localhost;domain ; localhost;44617;;;;;;17662;1/0/1;CNAME;sc.tynt.com.cdn.cloudflare.net.;-84;1
20:05:52.058100;IP;localhost;domain ; localhost;44617;;;;;;44275;3/0/1;CNAME;sc.tynt.com.cdn.cloudflare.net.,;A;1
20:05:54.938647;IP;localhost;57317; localhost;domain;;;;;;49337;[1au];A?;cdn-sic.33across.com.;-49;1
20:05:54.939213;IP;localhost;57317; localhost;domain;;;;;;36036;[1au];AAAA?;cdn-sic.33across.com.;-49;1
20:05:54.941303;IP;localhost;57697; localhost;domain;;;;;;19651;[1au];A?;cdn-sic.33across.com.;-49;1
20:05:54.961011;IP;localhost;domain ; localhost;57317;;;;;;49337;3/0/1;CNAME;cdn-sic.33across.com.cdn.cloudflare.net.,;A;1
20:05:54.961048;IP;localhost;domain ; localhost;57697;;;;;;19651;3/0/1;CNAME;cdn-sic.33across.com.cdn.cloudflare.net.,;A;1
20:05:54.963608;IP;localhost;domain ; localhost;57317;;;;;;36036;1/0/1;CNAME;cdn-sic.33across.com.cdn.cloudflare.net.;-102;1
20:05:56.500889;IP;localhost;37391; localhost;domain;;;;;;14818;[1au];A?;ads.pubmatic.com.;-45;1
20:05:56.501403;IP;localhost;37391; localhost;domain;;;;;;1517;[1au];AAAA?;ads.pubmatic.com.;-45;1
20:05:56.501643;IP;localhost;domain ; localhost;37391;;;;;;1517;2/0/1;CNAME;pubmatic.edgekey.net.,;CNAME;1
20:05:56.522830;IP;localhost;domain ; localhost;37391;;;;;;14818;3/0/1;CNAME;pubmatic.edgekey.net.,;CNAME;1
20:05:56.798704;IP;localhost;51664; localhost;domain;;;;;;25241;[1au];A?;dt.adsafeprotected.com.;-51;1
20:05:56.799173;IP;localhost;51664; localhost;domain;;;;;;4772;[1au];AAAA?;dt.adsafeprotected.com.;-51;1
20:05:56.820884;IP;localhost;domain ; localhost;51664;;;;;;25241;2/0/1;CNAME;amidt.adsafeprotected.com.,;A;1
20:05:56.823226;IP;localhost;domain ; localhost;51664;;;;;;4772;1/0/1;CNAME;amidt.adsafeprotected.com.;-71;1
20:05:57.771610;IP;localhost;37941; localhost;domain;;;;;;57497;[1au];A?;ssc.33across.com.;-45;1
20:05:57.772063;IP;localhost;37941; localhost;domain;;;;;;46247;[1au];AAAA?;ssc.33across.com.;-45;1
20:05:57.789849;IP;localhost;53522; localhost;domain;;;;;;10871;[1au];A?;hb.emxdgt.com.;-42;1
20:05:57.790670;IP;localhost;53522; localhost;domain;;;;;;45696;[1au];AAAA?;hb.emxdgt.com.;-42;1
20:05:57.790817;IP;localhost;domain ; localhost;53522;;;;;;45696;0/0/1;-42;;;1
20:05:57.793798;IP;localhost;domain ; localhost;37941;;;;;;46247;1/0/1;CNAME;33xchange-1576862511.us-east-1.elb.amazonaws.com.;-104;1
20:05:57.794024;IP;localhost;domain ; localhost;37941;;;;;;57497;3/0/1;CNAME;33xchange-1576862511.us-east-1.elb.amazonaws.com.,;A;1
20:05:57.812595;IP;localhost;domain ; localhost;53522;;;;;;10871;1/0/1;A;18.196.104.43;-58;1
20:05:57.814254;IP;localhost;54073; localhost;domain;;;;;;43127;[1au];A?;hbopenbid.pubmatic.com.;-51;1
20:05:57.814615;IP;localhost;domain ; localhost;54073;;;;;;43127;3/0/1;CNAME;hbopenbid22000nfc.pubmatic.com.,;CNAME;1
20:05:57.814651;IP;localhost;54073; localhost;domain;;;;;;61569;[1au];AAAA?;hbopenbid.pubmatic.com.;-51;1
20:05:57.814825;IP;localhost;domain ; localhost;54073;;;;;;61569;2/0/1;CNAME;hbopenbid22000nfc.pubmatic.com.,;CNAME;1
20:05:58.137911;IP;localhost;41282; localhost;domain;;;;;;15056;[1au];A?;de.tynt.com.;-40;1
20:05:58.138403;IP;localhost;41282; localhost;domain;;;;;;16092;[1au];AAAA?;de.tynt.com.;-40;1
20:05:58.138516;IP;localhost;domain ; localhost;41282;;;;;;16092;0/0/1;-40;;;1
20:05:58.163479;IP;localhost;domain ; localhost;41282;;;;;;15056;1/0/1;A;67.202.110.33;-56;1
20:05:59.131457;IP;localhost;37886; localhost;domain;;;;;;35494;[1au];A?;carambola-d.openx.net.;-50;1
20:05:59.131696;IP;localhost;domain ; localhost;37886;;;;;;35494;1/0/1;A;34.95.120.147;-66;1
20:05:59.131740;IP;localhost;37886; localhost;domain;;;;;;1713;[1au];AAAA?;carambola-d.openx.net.;-50;1
20:05:59.131891;IP;localhost;domain ; localhost;37886;;;;;;1713;0/0/1;-50;;;1
20:06:00.554976;IP;localhost;51638; localhost;domain;;;;;;33130;[1au];A?;azcus1-client-s.gateway.messenger.live.com.;-71;1
20:06:00.555488;IP;localhost;51638; localhost;domain;;;;;;28022;[1au];AAAA?;azcus1-client-s.gateway.messenger.live.com.;-71;1
20:06:00.577665;IP;localhost;domain ; localhost;51638;;;;;;33130;3/0/1;CNAME;azcus1-client-s.msnmessenger.msn.com.akadns.net.,;CNAME;1
20:06:00.600958;IP;localhost;domain ; localhost;51638;;;;;;28022;2/0/1;CNAME;azcus1-client-s.msnmessenger.msn.com.akadns.net.,;CNAME;1
20:06:01.735848;IP;localhost;58484; localhost;domain;;;;;;29351;[1au];A?;eu-u.openx.net.;-43;1
20:06:01.736086;IP;localhost;domain ; localhost;58484;;;;;;29351;1/0/1;A;34.95.120.147;-59;1
20:06:01.736119;IP;localhost;58484; localhost;domain;;;;;;20145;[1au];AAAA?;eu-u.openx.net.;-43;1
20:06:01.736212;IP;localhost;domain ; localhost;58484;;;;;;20145;0/0/1;-43;;;1
20:06:02.577865;IP;localhost;42970; localhost;domain;;;;;;9106;[1au];A?;outlook.live.com.;-45;1
20:06:02.578251;IP;localhost;42970; localhost;domain;;;;;;11164;[1au];AAAA?;outlook.live.com.;-45;1
20:06:02.599891;IP;localhost;domain ; localhost;42970;;;;;;9106;5/0/1;CNAME;live.ms-acdc.office.com.,;CNAME;1
20:06:02.602043;IP;localhost;domain ; localhost;42970;;;;;;11164;5/0/1;CNAME;live.ms-acdc.office.com.,;CNAME;1
20:06:06.671003;IP;localhost;41368; localhost;domain;;;;;;57777;[1au];A?;ssc.33across.com.;-45;1
20:06:06.671387;IP;localhost;domain ; localhost;41368;;;;;;57777;3/0/1;CNAME;33xchange-1576862511.us-east-1.elb.amazonaws.com.,;A;1
20:06:06.671428;IP;localhost;41368; localhost;domain;;;;;;28091;[1au];AAAA?;ssc.33across.com.;-45;1
20:06:06.671593;IP;localhost;domain ; localhost;41368;;;;;;28091;1/0/1;CNAME;33xchange-1576862511.us-east-1.elb.amazonaws.com.;-104;1
20:06:06.685500;IP;localhost;36161; localhost;domain;;;;;;12523;[1au];A?;hbopenbid.pubmatic.com.;-51;1
20:06:06.685800;IP;localhost;domain ; localhost;36161;;;;;;12523;3/0/1;CNAME;hbopenbid22000nfc.pubmatic.com.,;CNAME;1
20:06:06.685944;IP;localhost;36161; localhost;domain;;;;;;57588;[1au];AAAA?;hbopenbid.pubmatic.com.;-51;1
20:06:06.686136;IP;localhost;domain ; localhost;36161;;;;;;57588;2/0/1;CNAME;hbopenbid22000nfc.pubmatic.com.,;CNAME;1
20:06:06.698893;IP;localhost;57952; localhost;domain;;;;;;39018;[1au];A?;hb.emxdgt.com.;-42;1
20:06:06.699375;IP;localhost;57952; localhost;domain;;;;;;117;[1au];AAAA?;hb.emxdgt.com.;-42;1
20:06:06.699486;IP;localhost;domain ; localhost;57952;;;;;;117;0/0/1;-42;;;1
20:06:06.721110;IP;localhost;domain ; localhost;57952;;;;;;39018;1/0/1;A;18.196.104.43;-58;1
20:06:07.708238;IP;localhost;38170; localhost;domain;;;;;;9785;[1au];A?;browser.pipe.aria.microsoft.com.;-60;1
20:06:07.708695;IP;localhost;38170; localhost;domain;;;;;;53827;[1au];AAAA?;browser.pipe.aria.microsoft.com.;-60;1
20:06:07.733483;IP;localhost;domain ; localhost;38170;;;;;;9785;3/0/1;CNAME;browser.events.data.trafficmanager.net.,;CNAME;1
20:06:07.758089;IP;localhost;domain ; localhost;38170;;;;;;53827;2/0/1;CNAME;browser.events.data.trafficmanager.net.,;CNAME;1
20:06:08.654771;IP;localhost;37373; localhost;domain;;;;;;53524;[1au];A?;api.gameanalytics.com.;-50;1
20:06:08.655400;IP;localhost;37373; localhost;domain;;;;;;15649;[1au];AAAA?;api.gameanalytics.com.;-50;1
20:06:08.655679;IP;localhost;domain ; localhost;37373;;;;;;15649;0/0/1;-50;;;1
20:06:08.678236;IP;localhost;domain ; localhost;37373;;;;;;53524;8/0/1;A;34.235.109.14,;A;1
20:06:09.217086;IP;localhost;56712; localhost;domain;;;;;;52717;[1au];A?;browser.pipe.aria.microsoft.com.;-60;1
20:06:09.217991;IP;localhost;56712; localhost;domain;;;;;;52728;[1au];AAAA?;browser.pipe.aria.microsoft.com.;-60;1
20:06:09.239741;IP;localhost;domain ; localhost;56712;;;;;;52717;3/0/1;CNAME;browser.events.data.trafficmanager.net.,;CNAME;1
20:06:09.241943;IP;localhost;domain ; localhost;56712;;;;;;52728;2/0/1;CNAME;browser.events.data.trafficmanager.net.,;CNAME;1
20:06:11.487605;IP;localhost;38184; localhost;domain;;;;;;5512;[1au];A?;acdn.adnxs.com.;-43;1
20:06:11.488090;IP;localhost;38184; localhost;domain;;;;;;37266;[1au];AAAA?;acdn.adnxs.com.;-43;1
20:06:11.499528;IP;localhost;55133; localhost;domain;;;;;;52612;[1au];A?;sic.33across.com.;-45;1
