Heure;Protocole1;IPSource;PortSource;IPDestination;PortDestination;Protocole2;Typedepaquet;id;seq;length;Flags;A;B;C;D;Label
20:12:54.157318;IP;localhost;46370; localhost;domain;;;;;;35532;[1au];AAAA?;ib.adnxs.com.;-41;1
20:12:54.157504;IP;localhost;domain ; localhost;46370;;;;;;35532;2/0/1;CNAME;g.geogslb.com.,;CNAME;1
20:12:54.177352;IP;localhost;44445; localhost;domain;;;;;;21770;[1au];A?;ib.adnxs.com.;-41;1
20:12:54.177656;IP;localhost;domain ; localhost;44445;;;;;;21770;10/0/1;CNAME;g.geogslb.com.,;CNAME;1
20:12:54.177866;IP;localhost;44445; localhost;domain;;;;;;36118;[1au];AAAA?;ib.adnxs.com.;-41;1
20:12:54.178066;IP;localhost;domain ; localhost;44445;;;;;;36118;2/0/1;CNAME;g.geogslb.com.,;CNAME;1
20:12:54.189909;IP;localhost;42324; localhost;domain;;;;;;1357;[1au];A?;ib.adnxs.com.;-41;1
20:12:54.190210;IP;localhost;domain ; localhost;42324;;;;;;1357;10/0/1;CNAME;g.geogslb.com.,;CNAME;1
20:12:54.190244;IP;localhost;42324; localhost;domain;;;;;;14678;[1au];AAAA?;ib.adnxs.com.;-41;1
20:12:54.190529;IP;localhost;domain ; localhost;42324;;;;;;14678;2/0/1;CNAME;g.geogslb.com.,;CNAME;1
20:12:54.256816;IP;localhost;53866; localhost;domain;;;;;;34452;[1au];A?;cdn-sic.33across.com.;-49;1
20:12:54.257122;IP;localhost;domain ; localhost;53866;;;;;;34452;3/0/1;CNAME;cdn-sic.33across.com.cdn.cloudflare.net.,;A;1
20:12:54.257158;IP;localhost;53866; localhost;domain;;;;;;54942;[1au];AAAA?;cdn-sic.33across.com.;-49;1
20:12:54.257308;IP;localhost;domain ; localhost;53866;;;;;;54942;1/0/1;CNAME;cdn-sic.33across.com.cdn.cloudflare.net.;-102;1
20:12:55.441565;IP;localhost;46096; localhost;domain;;;;;;6288;[1au];A?;sic.33across.com.;-45;1
20:12:55.441941;IP;localhost;domain ; localhost;46096;;;;;;6288;2/0/1;CNAME;chi.sic.33across.com.,;A;1
20:12:55.441984;IP;localhost;46096; localhost;domain;;;;;;34973;[1au];AAAA?;sic.33across.com.;-45;1
20:12:55.442175;IP;localhost;domain ; localhost;46096;;;;;;34973;1/0/1;CNAME;chi.sic.33across.com.;-63;1
20:12:55.443998;IP;localhost;38305; localhost;domain;;;;;;42077;[1au];A?;sic.33across.com.;-45;1
20:12:55.444283;IP;localhost;domain ; localhost;38305;;;;;;42077;2/0/1;CNAME;chi.sic.33across.com.,;A;1
20:12:55.936094;IP;localhost;38358; localhost;domain;;;;;;8179;[1au];A?;ssc.33across.com.;-45;1
20:12:55.936366;IP;localhost;domain ; localhost;38358;;;;;;8179;3/0/1;CNAME;33xchange-1576862511.us-east-1.elb.amazonaws.com.,;A;1
20:12:55.936399;IP;localhost;38358; localhost;domain;;;;;;30719;[1au];AAAA?;ssc.33across.com.;-45;1
20:12:55.936625;IP;localhost;domain ; localhost;38358;;;;;;30719;1/0/1;CNAME;33xchange-1576862511.us-east-1.elb.amazonaws.com.;-104;1
20:12:56.160709;IP;localhost;55267; localhost;domain;;;;;;13276;[1au];A?;securepubads.g.doubleclick.net.;-59;1
20:12:56.160984;IP;localhost;domain ; localhost;55267;;;;;;13276;2/0/1;CNAME;partnerad.l.doubleclick.net.,;A;1
20:12:56.161021;IP;localhost;55267; localhost;domain;;;;;;19431;[1au];AAAA?;securepubads.g.doubleclick.net.;-59;1
20:12:56.161167;IP;localhost;domain ; localhost;55267;;;;;;19431;1/0/1;CNAME;partnerad.l.doubleclick.net.;-85;1
20:12:57.177613;IP;localhost;60053; localhost;domain;;;;;;49249;[1au];A?;ib.adnxs.com.;-41;1
20:12:57.177922;IP;localhost;domain ; localhost;60053;;;;;;49249;10/0/1;CNAME;g.geogslb.com.,;CNAME;1
20:12:57.178318;IP;localhost;60053; localhost;domain;;;;;;32875;[1au];AAAA?;ib.adnxs.com.;-41;1
20:12:57.178523;IP;localhost;domain ; localhost;60053;;;;;;32875;2/0/1;CNAME;g.geogslb.com.,;CNAME;1
20:12:57.190590;IP;localhost;33409; localhost;domain;;;;;;57532;[1au];A?;ib.adnxs.com.;-41;1
20:12:57.190963;IP;localhost;domain ; localhost;33409;;;;;;57532;10/0/1;CNAME;g.geogslb.com.,;CNAME;1
20:12:57.191139;IP;localhost;33409; localhost;domain;;;;;;18631;[1au];AAAA?;ib.adnxs.com.;-41;1
20:12:57.191418;IP;localhost;domain ; localhost;33409;;;;;;18631;2/0/1;CNAME;g.geogslb.com.,;CNAME;1
20:12:57.210121;IP;localhost;52479; localhost;domain;;;;;;44677;[1au];A?;ib.adnxs.com.;-41;1
20:12:57.210643;IP;localhost;domain ; localhost;52479;;;;;;44677;10/0/1;CNAME;g.geogslb.com.,;CNAME;1
20:12:57.210827;IP;localhost;52479; localhost;domain;;;;;;61072;[1au];AAAA?;ib.adnxs.com.;-41;1
20:12:57.211103;IP;localhost;domain ; localhost;52479;;;;;;61072;2/0/1;CNAME;g.geogslb.com.,;CNAME;1
20:12:58.446901;IP;localhost;59527; localhost;domain;;;;;;21506;[1au];A?;azcus1-client-s.gateway.messenger.live.com.;-71;1
20:12:58.447461;IP;localhost;59527; localhost;domain;;;;;;61453;[1au];AAAA?;azcus1-client-s.gateway.messenger.live.com.;-71;1
20:12:58.473340;IP;localhost;domain ; localhost;59527;;;;;;61453;2/0/1;CNAME;azcus1-client-s.msnmessenger.msn.com.akadns.net.,;CNAME;1
20:12:58.473824;IP;localhost;domain ; localhost;59527;;;;;;21506;3/0/1;CNAME;azcus1-client-s.msnmessenger.msn.com.akadns.net.,;CNAME;1
20:13:02.209495;IP;localhost;46921; localhost;domain;;;;;;39296;[1au];A?;tpc.googlesyndication.com.;-54;1
20:13:02.209969;IP;localhost;46921; localhost;domain;;;;;;48522;[1au];AAAA?;tpc.googlesyndication.com.;-54;1
20:13:02.210153;IP;localhost;domain ; localhost;46921;;;;;;48522;1/0/1;AAAA;2a00:1450:4007:816::2001;-82;1
20:13:02.238399;IP;localhost;domain ; localhost;46921;;;;;;39296;1/0/1;A;172.217.19.225;-70;1
20:13:02.339819;IP;localhost;42920; localhost;domain;;;;;;64523;[1au];A?;googleads.g.doubleclick.net.;-56;1
20:13:02.340367;IP;localhost;domain ; localhost;42920;;;;;;64523;2/0/1;CNAME;pagead46.l.doubleclick.net.,;A;1
20:13:02.340684;IP;localhost;42920; localhost;domain;;;;;;13335;[1au];AAAA?;googleads.g.doubleclick.net.;-56;1
20:13:02.340939;IP;localhost;domain ; localhost;42920;;;;;;13335;2/0/1;CNAME;pagead46.l.doubleclick.net.,;AAAA;1
20:13:03.332415;IP;localhost;36798; localhost;domain;;;;;;2674;[1au];A?;analytics.carambo.la.;-49;1
20:13:03.332893;IP;localhost;36798; localhost;domain;;;;;;7806;[1au];AAAA?;analytics.carambo.la.;-49;1
20:13:03.341445;IP;localhost;54590; localhost;domain;;;;;;32924;[1au];A?;media.carambo.la.;-45;1
20:13:03.341760;IP;localhost;domain ; localhost;54590;;;;;;32924;3/0/1;CNAME;cs807.wac.13115.alphacdn.net.,;CNAME;1
20:13:03.341794;IP;localhost;54590; localhost;domain;;;;;;38054;[1au];AAAA?;media.carambo.la.;-45;1
20:13:03.342058;IP;localhost;domain ; localhost;54590;;;;;;38054;2/0/1;CNAME;cs807.wac.13115.alphacdn.net.,;CNAME;1
20:13:03.354241;IP;localhost;domain ; localhost;36798;;;;;;2674;5/0/1;CNAME;cbola-analytics-c5-6.us-east-1.elasticbeanstalk.com.,;A;1
20:13:03.359734;IP;localhost;domain ; localhost;36798;;;;;;7806;1/0/1;CNAME;cbola-analytics-c5-6.us-east-1.elasticbeanstalk.com.;-114;1
20:13:04.586772;IP;localhost;55805; localhost;domain;;;;;;61949;[1au];A?;analytics.carambo.la.;-49;1
20:13:04.587165;IP;localhost;domain ; localhost;55805;;;;;;61949;5/0/1;CNAME;cbola-analytics-c5-6.us-east-1.elasticbeanstalk.com.,;A;1
20:13:04.587366;IP;localhost;55805; localhost;domain;;;;;;50443;[1au];AAAA?;analytics.carambo.la.;-49;1
20:13:04.588337;IP;localhost;domain ; localhost;55805;;;;;;50443;1/0/1;CNAME;cbola-analytics-c5-6.us-east-1.elasticbeanstalk.com.;-114;1
20:13:04.636189;IP;localhost;32997; localhost;domain;;;;;;14708;[1au];A?;fonts.googleapis.com.;-49;1
20:13:04.636478;IP;localhost;domain ; localhost;32997;;;;;;14708;1/0/1;A;172.217.18.202;-65;1
20:13:04.636700;IP;localhost;32997; localhost;domain;;;;;;62846;[1au];AAAA?;fonts.googleapis.com.;-49;1
20:13:04.637366;IP;localhost;55149; localhost;domain;;;;;;16687;[1au];A?;www.google.com.;-43;1
20:13:04.637547;IP;localhost;domain ; localhost;55149;;;;;;16687;1/0/1;A;216.58.213.132;-59;1
20:13:04.637585;IP;localhost;55149; localhost;domain;;;;;;37174;[1au];AAAA?;www.google.com.;-43;1
20:13:04.637706;IP;localhost;domain ; localhost;55149;;;;;;37174;1/0/1;AAAA;2a00:1450:4007:816::2004;-71;1
20:13:04.638058;IP;localhost;35164; localhost;domain;;;;;;53535;[1au];A?;ads.pubmatic.com.;-45;1
20:13:04.638650;IP;localhost;35164; localhost;domain;;;;;;33062;[1au];AAAA?;ads.pubmatic.com.;-45;1
20:13:04.638945;IP;localhost;domain ; localhost;35164;;;;;;33062;2/0/1;CNAME;pubmatic.edgekey.net.,;CNAME;1
20:13:04.639256;IP;localhost;49649; localhost;domain;;;;;;47554;[1au];A?;carambola-d.openx.net.;-50;1
20:13:04.639496;IP;localhost;domain ; localhost;49649;;;;;;47554;1/0/1;A;34.95.120.147;-66;1
20:13:04.639544;IP;localhost;49649; localhost;domain;;;;;;10698;[1au];AAAA?;carambola-d.openx.net.;-50;1
20:13:04.639667;IP;localhost;domain ; localhost;49649;;;;;;10698;0/0/1;-50;;;1
20:13:04.639977;IP;localhost;33369; localhost;domain;;;;;;14740;[1au];A?;sc.tynt.com.;-40;1
20:13:04.640447;IP;localhost;33369; localhost;domain;;;;;;44442;[1au];AAAA?;sc.tynt.com.;-40;1
20:13:04.658890;IP;localhost;domain ; localhost;32997;;;;;;62846;1/0/1;AAAA;2a00:1450:4007:808::200a;-77;1
20:13:04.665102;IP;localhost;domain ; localhost;33369;;;;;;44442;1/0/1;CNAME;sc.tynt.com.cdn.cloudflare.net.;-84;1
20:13:04.665243;IP;localhost;domain ; localhost;35164;;;;;;53535;3/0/1;CNAME;pubmatic.edgekey.net.,;CNAME;1
20:13:04.671964;IP;localhost;domain ; localhost;33369;;;;;;14740;3/0/1;CNAME;sc.tynt.com.cdn.cloudflare.net.,;A;1
20:13:04.698498;IP;localhost;49430; localhost;domain;;;;;;53143;[1au];A?;logging.carambo.la.;-47;1
20:13:04.699176;IP;localhost;49430; localhost;domain;;;;;;12196;[1au];AAAA?;logging.carambo.la.;-47;1
20:13:04.723434;IP;localhost;domain ; localhost;49430;;;;;;53143;3/0/1;CNAME;cbola-logging-1-t3.us-east-1.elasticbeanstalk.com.,;A;1
20:13:04.725488;IP;localhost;domain ; localhost;49430;;;;;;12196;1/0/1;CNAME;cbola-logging-1-t3.us-east-1.elasticbeanstalk.com.;-110;1
20:13:04.792684;IP;localhost;51834; localhost;domain;;;;;;45344;[1au];A?;browser.pipe.aria.microsoft.com.;-60;1
20:13:04.793186;IP;localhost;51834; localhost;domain;;;;;;11564;[1au];AAAA?;browser.pipe.aria.microsoft.com.;-60;1
20:13:04.815828;IP;localhost;domain ; localhost;51834;;;;;;45344;3/0/1;CNAME;browser.events.data.trafficmanager.net.,;CNAME;1
20:13:04.848123;IP;localhost;domain ; localhost;51834;;;;;;11564;2/0/1;CNAME;browser.events.data.trafficmanager.net.,;CNAME;1
20:13:04.882294;IP;localhost;39720; localhost;domain;;;;;;18722;[1au];A?;browser.pipe.aria.microsoft.com.;-60;1
20:13:04.883065;IP;localhost;39720; localhost;domain;;;;;;11568;[1au];AAAA?;browser.pipe.aria.microsoft.com.;-60;1
20:13:04.883291;IP;localhost;domain ; localhost;39720;;;;;;11568;2/0/1;CNAME;browser.events.data.trafficmanager.net.,;CNAME;1
20:13:04.906446;IP;localhost;domain ; localhost;39720;;;;;;18722;3/0/1;CNAME;browser.events.data.trafficmanager.net.,;CNAME;1
20:13:04.918315;IP;localhost;39637; localhost;domain;;;;;;25785;[1au];A?;logging.carambo.la.;-47;1
20:13:04.918727;IP;localhost;domain ; localhost;39637;;;;;;25785;3/0/1;CNAME;cbola-logging-1-t3.us-east-1.elasticbeanstalk.com.,;A;1
20:13:04.918943;IP;localhost;39637; localhost;domain;;;;;;43205;[1au];AAAA?;logging.carambo.la.;-47;1
20:13:04.919184;IP;localhost;domain ; localhost;39637;;;;;;43205;1/0/1;CNAME;cbola-logging-1-t3.us-east-1.elasticbeanstalk.com.;-110;1
20:13:05.563518;IP;localhost;36014; localhost;domain;;;;;;11557;[1au];A?;ccf.admeen.org.;-43;1
20:13:05.563786;IP;localhost;domain ; localhost;36014;;;;;;11557;2/0/1;A;104.24.16.66,;A;1
20:13:05.563825;IP;localhost;36014; localhost;domain;;;;;;59694;[1au];AAAA?;ccf.admeen.org.;-43;1
20:13:05.563922;IP;localhost;domain ; localhost;36014;;;;;;59694;0/0/1;-43;;;1
20:13:07.268426;IP;localhost;40878; localhost;domain;;;;;;47838;[1au];A?;www.googletagservices.com.;-54;1
20:13:07.268708;IP;localhost;domain ; localhost;40878;;;;;;47838;2/0/1;CNAME;pagead46.l.doubleclick.net.,;A;1
20:13:07.268741;IP;localhost;40878; localhost;domain;;;;;;13034;[1au];AAAA?;www.googletagservices.com.;-54;1
20:13:07.268890;IP;localhost;domain ; localhost;40878;;;;;;13034;2/0/1;CNAME;pagead46.l.doubleclick.net.,;AAAA;1
20:13:07.456322;IP;localhost;32898; localhost;domain;;;;;;57505;[1au];A?;www.1001jeux.fr.;-44;1
20:13:07.456515;IP;localhost;domain ; localhost;32898;;;;;;57505;2/0/1;A;104.26.2.46,;A;1
20:13:07.456547;IP;localhost;32898; localhost;domain;;;;;;3245;[1au];AAAA?;www.1001jeux.fr.;-44;1
20:13:07.456639;IP;localhost;domain ; localhost;32898;;;;;;3245;2/0/1;AAAA;2606:4700:20::681a:32e,;AAAA;1
20:13:07.695705;IP;localhost;48336; localhost;domain;;;;;;28064;[1au];A?;tcf.admeen.org.;-43;1
20:13:07.695933;IP;localhost;domain ; localhost;48336;;;;;;28064;2/0/1;A;104.24.16.66,;A;1
20:13:07.695975;IP;localhost;48336; localhost;domain;;;;;;46505;[1au];AAAA?;tcf.admeen.org.;-43;1
20:13:07.696079;IP;localhost;domain ; localhost;48336;;;;;;46505;0/0/1;-43;;;1
20:13:08.661659;IP;localhost;43273; localhost;domain;;;;;;8855;[1au];A?;static.h-bid.com.;-45;1
20:13:08.661930;IP;localhost;domain ; localhost;43273;;;;;;8855;2/0/1;CNAME;429520581.r.cdnsun.net.,;A;1
20:13:08.661964;IP;localhost;43273; localhost;domain;;;;;;673;[1au];AAAA?;static.h-bid.com.;-45;1
20:13:08.662104;IP;localhost;domain ; localhost;43273;;;;;;673;1/0/1;CNAME;429520581.r.cdnsun.net.;-81;1
20:13:09.267675;IP;localhost;54142; localhost;domain;;;;;;613;[1au];A?;vendorlist.consensu.org.;-52;1
20:13:09.268126;IP;localhost;54142; localhost;domain;;;;;;6767;[1au];AAAA?;vendorlist.consensu.org.;-52;1
20:13:09.291296;IP;localhost;domain ; localhost;54142;;;;;;6767;9/0/1;CNAME;dzp5etodm9s0j.cloudfront.net.,;AAAA;1
20:13:09.291405;IP;localhost;domain ; localhost;54142;;;;;;613;5/0/1;CNAME;dzp5etodm9s0j.cloudfront.net.,;A;1
20:13:09.618251;IP;localhost;47389; localhost;domain;;;;;;20830;[1au];A?;api.rlcdn.com.;-42;1
20:13:09.618537;IP;localhost;domain ; localhost;47389;;;;;;20830;1/0/1;A;35.244.174.68;-58;1
20:13:09.618579;IP;localhost;47389; localhost;domain;;;;;;13675;[1au];AAAA?;api.rlcdn.com.;-42;1
20:13:09.618704;IP;localhost;domain ; localhost;47389;;;;;;13675;0/0/1;-42;;;1
20:13:09.909424;IP;localhost;52078; localhost;domain;;;;;;6080;[1au];A?;prebid.digitru.st.;-46;1
20:13:09.909978;IP;localhost;52078; localhost;domain;;;;;;25545;[1au];AAAA?;prebid.digitru.st.;-46;1
20:13:09.932668;IP;localhost;domain ; localhost;52078;;;;;;6080;5/0/1;CNAME;d34scehbumu6ys.cloudfront.net.,;A;1
20:13:09.935107;IP;localhost;domain ; localhost;52078;;;;;;25545;9/0/1;CNAME;d34scehbumu6ys.cloudfront.net.,;AAAA;1
20:13:10.649639;IP;localhost;52902; localhost;domain;;;;;;46615;[1au];A?;e.serverbid.com.;-44;1
20:13:10.650090;IP;localhost;52902; localhost;domain;;;;;;35362;[1au];AAAA?;e.serverbid.com.;-44;1
20:13:10.653080;IP;localhost;57027; localhost;domain;;;;;;3989;[1au];A?;e.serverbid.com.;-44;1
20:13:10.665103;IP;localhost;37715; localhost;domain;;;;;;56156;[1au];A?;as-sec.casalemedia.com.;-51;1
20:13:10.665648;IP;localhost;37715; localhost;domain;;;;;;32615;[1au];AAAA?;as-sec.casalemedia.com.;-51;1
20:13:10.665949;IP;localhost;domain ; localhost;37715;;;;;;32615;2/0/1;CNAME;as-sec.casalemedia.com.edgekey.net.,;CNAME;1
20:13:10.671715;IP;localhost;domain ; localhost;57027;;;;;;3989;1/0/1;A;165.227.252.242;-60;1
20:13:10.671764;IP;localhost;domain ; localhost;52902;;;;;;46615;1/0/1;A;165.227.252.242;-60;1
20:13:10.673854;IP;localhost;domain ; localhost;52902;;;;;;35362;0/0/1;-44;;;1
20:13:10.679516;IP;localhost;43839; localhost;domain;;;;;;16656;[1au];A?;prg.smartadserver.com.;-50;1
20:13:10.679866;IP;localhost;domain ; localhost;43839;;;;;;16656;9/0/1;CNAME;prga.smartadserver.com.,;CNAME;1
20:13:10.679900;IP;localhost;43839; localhost;domain;;;;;;1310;[1au];AAAA?;prg.smartadserver.com.;-50;1
20:13:10.680232;IP;localhost;domain ; localhost;43839;;;;;;1310;3/0/1;CNAME;prga.smartadserver.com.,;CNAME;1
20:13:10.687047;IP;localhost;domain ; localhost;37715;;;;;;56156;3/0/1;CNAME;as-sec.casalemedia.com.edgekey.net.,;CNAME;1
20:13:10.691698;IP;localhost;56097; localhost;domain;;;;;;23969;[1au];A?;prg.smartadserver.com.;-50;1
20:13:10.692104;IP;localhost;domain ; localhost;56097;;;;;;23969;9/0/1;CNAME;prga.smartadserver.com.,;CNAME;1
20:13:10.692143;IP;localhost;56097; localhost;domain;;;;;;19883;[1au];AAAA?;prg.smartadserver.com.;-50;1
20:13:10.692369;IP;localhost;domain ; localhost;56097;;;;;;19883;3/0/1;CNAME;prga.smartadserver.com.,;CNAME;1
20:13:10.702259;IP;localhost;34605; localhost;domain;;;;;;48389;[1au];A?;fastlane.rubiconproject.com.;-56;1
20:13:10.702737;IP;localhost;domain ; localhost;34605;;;;;;48389;7/0/1;CNAME;optimized-by.rubiconproject.net.akadns.net.,;CNAME;1
20:13:10.702780;IP;localhost;34605; localhost;domain;;;;;;30992;[1au];AAAA?;fastlane.rubiconproject.com.;-56;1
20:13:10.725881;IP;localhost;domain ; localhost;34605;;;;;;30992;2/0/1;CNAME;optimized-by.rubiconproject.net.akadns.net.,;CNAME;1
20:13:10.728746;IP;localhost;54610; localhost;domain;;;;;;56139;[1au];A?;snigel-d.openx.net.;-47;1
20:13:10.728934;IP;localhost;domain ; localhost;54610;;;;;;56139;1/0/1;A;34.95.120.147;-63;1
20:13:10.728967;IP;localhost;54610; localhost;domain;;;;;;15189;[1au];AAAA?;snigel-d.openx.net.;-47;1
20:13:10.729266;IP;localhost;domain ; localhost;54610;;;;;;15189;0/0/1;-47;;;1
20:13:10.749429;IP;localhost;42183; localhost;domain;;;;;;38023;[1au];A?;ib.adnxs.com.;-41;1
20:13:10.749995;IP;localhost;domain ; localhost;42183;;;;;;38023;10/0/1;CNAME;g.geogslb.com.,;CNAME;1
20:13:10.750046;IP;localhost;42183; localhost;domain;;;;;;39058;[1au];AAAA?;ib.adnxs.com.;-41;1
20:13:10.775592;IP;localhost;domain ; localhost;42183;;;;;;39058;2/0/1;CNAME;g.geogslb.com.,;CNAME;1
20:13:11.967882;IP;localhost;36634; localhost;domain;;;;;;46410;[1au];A?;cdn.ampproject.org.;-47;1
20:13:11.968396;IP;localhost;domain ; localhost;36634;;;;;;46410;2/0/1;CNAME;cdn-content.ampproject.org.,;A;1
20:13:11.968446;IP;localhost;36634; localhost;domain;;;;;;54616;[1au];AAAA?;cdn.ampproject.org.;-47;1
20:13:11.968747;IP;localhost;domain ; localhost;36634;;;;;;54616;2/0/1;CNAME;cdn-content.ampproject.org.,;AAAA;1
20:13:12.103829;IP;localhost;37734; localhost;domain;;;;;;21460;[1au];A?;pagead2.googlesyndication.com.;-58;1
20:13:12.104281;IP;localhost;37734; localhost;domain;;;;;;37854;[1au];AAAA?;pagead2.googlesyndication.com.;-58;1
