Heure;Protocole1;IPSource;PortSource;IPDestination;PortDestination;Protocole2;Typedepaquet;id;seq;length;Flags;A;B;C;D;Label
19:23:41.871956;IP;localhost;domain ; localhost;36178;;;;;;56264;1/0/1;A;208.100.17.187;-56;1
19:23:41.876778;IP;localhost;domain ; localhost;58523;;;;;;52046;2/0/1;AAAA;2606:4700:20::681a:22e,;AAAA;1
19:23:42.407586;IP;localhost;44213; localhost;domain;;;;;;49778;[1au];A?;browser.pipe.aria.microsoft.com.;-60;1
19:23:42.407908;IP;localhost;domain ; localhost;44213;;;;;;49778;3/0/1;CNAME;browser.events.data.trafficmanager.net.,;CNAME;1
19:23:42.407943;IP;localhost;44213; localhost;domain;;;;;;14975;[1au];AAAA?;browser.pipe.aria.microsoft.com.;-60;1
19:23:42.430606;IP;localhost;domain ; localhost;44213;;;;;;14975;2/0/1;CNAME;browser.events.data.trafficmanager.net.,;CNAME;1
19:23:42.529099;IP;localhost;43795; localhost;domain;;;;;;39660;[1au];A?;pagead2.googlesyndication.com.;-58;1
19:23:42.529433;IP;localhost;domain ; localhost;43795;;;;;;39660;2/0/1;CNAME;pagead46.l.doubleclick.net.,;A;1
19:23:42.529475;IP;localhost;43795; localhost;domain;;;;;;7930;[1au];AAAA?;pagead2.googlesyndication.com.;-58;1
19:23:42.529745;IP;localhost;domain ; localhost;43795;;;;;;7930;2/0/1;CNAME;pagead46.l.doubleclick.net.,;AAAA;1
19:23:42.811353;IP;localhost;47155; localhost;domain;;;;;;45618;[1au];A?;ccf.admeen.org.;-43;1
19:23:42.811773;IP;localhost;47155; localhost;domain;;;;;;58940;[1au];AAAA?;ccf.admeen.org.;-43;1
19:23:42.811883;IP;localhost;domain ; localhost;47155;;;;;;58940;0/0/1;-43;;;1
19:23:42.833178;IP;localhost;domain ; localhost;47155;;;;;;45618;2/0/1;A;104.24.17.66,;A;1
19:23:42.875532;IP;localhost;43626; localhost;domain;;;;;;5771;[1au];A?;browser.pipe.aria.microsoft.com.;-60;1
19:23:42.876231;IP;localhost;43626; localhost;domain;;;;;;27286;[1au];AAAA?;browser.pipe.aria.microsoft.com.;-60;1
19:23:42.897710;IP;localhost;domain ; localhost;43626;;;;;;5771;3/0/1;CNAME;browser.events.data.trafficmanager.net.,;CNAME;1
19:23:42.920216;IP;localhost;domain ; localhost;43626;;;;;;27286;2/0/1;CNAME;browser.events.data.trafficmanager.net.,;CNAME;1
19:23:44.219546;IP;localhost;48664; localhost;domain;;;;;;23676;[1au];A?;trc.taboola.com.;-44;1
19:23:44.220042;IP;localhost;48664; localhost;domain;;;;;;52358;[1au];AAAA?;trc.taboola.com.;-44;1
19:23:44.242253;IP;localhost;domain ; localhost;48664;;;;;;52358;1/0/1;CNAME;tls13.taboola.map.fastly.net.;-86;1
19:23:44.244948;IP;localhost;domain ; localhost;48664;;;;;;23676;2/0/1;CNAME;tls13.taboola.map.fastly.net.,;A;1
19:23:44.705669;IP;localhost;46569; localhost;domain;;;;;;48753;[1au];A?;www.google-analytics.com.;-53;1
19:23:44.706192;IP;localhost;46569; localhost;domain;;;;;;54910;[1au];AAAA?;www.google-analytics.com.;-53;1
19:23:44.706419;IP;localhost;domain ; localhost;46569;;;;;;54910;2/0/1;CNAME;www-google-analytics.l.google.com.,;AAAA;1
19:23:44.717512;IP;localhost;35865; localhost;domain;;;;;;46600;[1au];A?;www.googletagservices.com.;-54;1
19:23:44.717767;IP;localhost;domain ; localhost;35865;;;;;;46600;2/0/1;CNAME;pagead46.l.doubleclick.net.,;A;1
19:23:44.717800;IP;localhost;35865; localhost;domain;;;;;;43540;[1au];AAAA?;www.googletagservices.com.;-54;1
19:23:44.717942;IP;localhost;domain ; localhost;35865;;;;;;43540;2/0/1;CNAME;pagead46.l.doubleclick.net.,;AAAA;1
19:23:44.727718;IP;localhost;domain ; localhost;46569;;;;;;48753;2/0/1;CNAME;www-google-analytics.l.google.com.,;A;1
19:23:45.204106;IP;localhost;60205; localhost;domain;;;;;;12643;[1au];A?;craftnite.io.;-41;1
19:23:45.204625;IP;localhost;60205; localhost;domain;;;;;;13677;[1au];AAAA?;craftnite.io.;-41;1
19:23:45.232991;IP;localhost;60542; localhost;domain;;;;;;11532;[1au];A?;trc.taboola.com.;-44;1
19:23:45.233249;IP;localhost;domain ; localhost;60542;;;;;;11532;2/0/1;CNAME;tls13.taboola.map.fastly.net.,;A;1
19:23:45.233285;IP;localhost;60542; localhost;domain;;;;;;13592;[1au];AAAA?;trc.taboola.com.;-44;1
19:23:45.233428;IP;localhost;domain ; localhost;60542;;;;;;13592;1/0/1;CNAME;tls13.taboola.map.fastly.net.;-86;1
19:23:45.246411;IP;localhost;domain ; localhost;60205;;;;;;13677;2/0/1;AAAA;2606:4700:3035::681f:4ffd,;AAAA;1
19:23:45.356445;IP;localhost;domain ; localhost;60205;;;;;;12643;2/0/1;A;104.31.79.253,;A;1
19:23:45.364910;IP;localhost;39418; localhost;domain;;;;;;63135;[1au];A?;player.tubia.com.;-45;1
19:23:45.365100;IP;localhost;domain ; localhost;39418;;;;;;63135;2/0/1;A;104.26.2.53,;A;1
19:23:45.365131;IP;localhost;39418; localhost;domain;;;;;;2729;[1au];AAAA?;player.tubia.com.;-45;1
19:23:45.389385;IP;localhost;domain ; localhost;39418;;;;;;2729;2/0/1;AAAA;2606:4700:20::681a:335,;AAAA;1
19:23:45.521130;IP;localhost;42438; localhost;domain;;;;;;8974;[1au];A?;ocsp.digicert.com.;-46;1
19:23:45.521382;IP;localhost;domain ; localhost;42438;;;;;;8974;2/0/1;CNAME;cs9.wac.phicdn.net.,;A;1
19:23:45.521417;IP;localhost;42438; localhost;domain;;;;;;41753;[1au];AAAA?;ocsp.digicert.com.;-46;1
19:23:45.521554;IP;localhost;domain ; localhost;42438;;;;;;41753;1/0/1;CNAME;cs9.wac.phicdn.net.;-78;1
19:23:45.695890;IP;localhost;41220; localhost;domain;;;;;;14098;[1au];A?;www.1001jeux.fr.;-44;1
19:23:45.696269;IP;localhost;domain ; localhost;41220;;;;;;14098;2/0/1;A;104.26.3.46,;A;1
19:23:45.696334;IP;localhost;41220; localhost;domain;;;;;;6941;[1au];AAAA?;www.1001jeux.fr.;-44;1
19:23:45.696523;IP;localhost;domain ; localhost;41220;;;;;;6941;2/0/1;AAAA;2606:4700:20::681a:32e,;AAAA;1
19:23:46.374947;IP;localhost;46830; localhost;domain;;;;;;50804;[1au];A?;adservice.google.fr.;-48;1
19:23:46.375302;IP;localhost;domain ; localhost;46830;;;;;;50804;2/0/1;CNAME;pagead46.l.doubleclick.net.,;A;1
19:23:46.375343;IP;localhost;46830; localhost;domain;;;;;;3711;[1au];AAAA?;adservice.google.fr.;-48;1
19:23:46.375497;IP;localhost;domain ; localhost;46830;;;;;;3711;2/0/1;CNAME;pagead46.l.doubleclick.net.,;AAAA;1
19:23:46.387575;IP;localhost;36480; localhost;domain;;;;;;19121;[1au];A?;adservice.google.com.;-49;1
19:23:46.387859;IP;localhost;domain ; localhost;36480;;;;;;19121;2/0/1;CNAME;pagead46.l.doubleclick.net.,;A;1
19:23:46.387910;IP;localhost;36480; localhost;domain;;;;;;24252;[1au];AAAA?;adservice.google.com.;-49;1
19:23:46.388132;IP;localhost;domain ; localhost;36480;;;;;;24252;2/0/1;CNAME;pagead46.l.doubleclick.net.,;AAAA;1
19:23:46.413860;IP;localhost;46355; localhost;domain;;;;;;5831;[1au];A?;securepubads.g.doubleclick.net.;-59;1
19:23:46.414202;IP;localhost;domain ; localhost;46355;;;;;;5831;2/0/1;CNAME;partnerad.l.doubleclick.net.,;A;1
19:23:46.414249;IP;localhost;46355; localhost;domain;;;;;;8917;[1au];AAAA?;securepubads.g.doubleclick.net.;-59;1
19:23:46.436212;IP;localhost;domain ; localhost;46355;;;;;;8917;1/0/1;CNAME;partnerad.l.doubleclick.net.;-85;1
19:23:46.662035;IP;localhost;52553; localhost;domain;;;;;;31330;[1au];A?;static.h-bid.com.;-45;1
19:23:46.662295;IP;localhost;domain ; localhost;52553;;;;;;31330;2/0/1;CNAME;429520581.r.cdnsun.net.,;A;1
19:23:46.662329;IP;localhost;52553; localhost;domain;;;;;;19053;[1au];AAAA?;static.h-bid.com.;-45;1
19:23:46.684803;IP;localhost;domain ; localhost;52553;;;;;;19053;1/0/1;CNAME;429520581.r.cdnsun.net.;-81;1
19:23:46.911773;IP;localhost;58461; localhost;domain;;;;;;32518;[1au];A?;api.adinplay.com.;-45;1
19:23:46.912142;IP;localhost;58461; localhost;domain;;;;;;25360;[1au];AAAA?;api.adinplay.com.;-45;1
19:23:46.918812;IP;localhost;36178; localhost;domain;;;;;;8105;[1au];A?;ssl.minijuegosgratis.com.;-53;1
19:23:46.919460;IP;localhost;36178; localhost;domain;;;;;;41907;[1au];AAAA?;ssl.minijuegosgratis.com.;-53;1
19:23:46.935235;IP;localhost;domain ; localhost;58461;;;;;;25360;2/0/1;AAAA;2606:4700:20::681a:e6b,;AAAA;1
19:23:46.935329;IP;localhost;domain ; localhost;58461;;;;;;32518;2/0/1;A;104.26.15.107,;A;1
19:23:46.947325;IP;localhost;domain ; localhost;36178;;;;;;8105;2/0/1;A;104.26.7.226,;A;1
19:23:46.949294;IP;localhost;domain ; localhost;36178;;;;;;41907;2/0/1;AAAA;2606:4700:20::681a:6e2,;AAAA;1
19:23:47.007487;IP;localhost;35264; localhost;domain;;;;;;15931;[1au];A?;www.googletagmanager.com.;-53;1
19:23:47.009314;IP;localhost;35264; localhost;domain;;;;;;5705;[1au];AAAA?;www.googletagmanager.com.;-53;1
19:23:47.022002;IP;localhost;41283; localhost;domain;;;;;;62289;[1au];A?;static.addtoany.com.;-48;1
19:23:47.022355;IP;localhost;41283; localhost;domain;;;;;;35676;[1au];AAAA?;static.addtoany.com.;-48;1
19:23:47.026540;IP;localhost;58519; localhost;domain;;;;;;36762;[1au];A?;ajax.googleapis.com.;-48;1
19:23:47.026935;IP;localhost;58519; localhost;domain;;;;;;27557;[1au];AAAA?;ajax.googleapis.com.;-48;1
19:23:47.032622;IP;localhost;domain ; localhost;35264;;;;;;5705;2/0/1;CNAME;www-googletagmanager.l.google.com.,;AAAA;1
19:23:47.032710;IP;localhost;domain ; localhost;35264;;;;;;15931;2/0/1;CNAME;www-googletagmanager.l.google.com.,;A;1
19:23:47.046984;IP;localhost;47354; localhost;domain;;;;;;58097;[1au];A?;cdnjs.cloudflare.com.;-49;1
19:23:47.047324;IP;localhost;domain ; localhost;47354;;;;;;58097;2/0/1;A;104.16.133.229,;A;1
19:23:47.047365;IP;localhost;47354; localhost;domain;;;;;;45820;[1au];AAAA?;cdnjs.cloudflare.com.;-49;1
19:23:47.050061;IP;localhost;domain ; localhost;58519;;;;;;27557;1/0/1;AAAA;2a00:1450:4007:816::200a;-76;1
19:23:47.050522;IP;localhost;domain ; localhost;41283;;;;;;62289;2/0/1;A;104.22.71.197,;A;1
19:23:47.050612;IP;localhost;domain ; localhost;41283;;;;;;35676;2/0/1;AAAA;2606:4700:10::6816:46c5,;AAAA;1
19:23:47.050676;IP;localhost;domain ; localhost;58519;;;;;;36762;1/0/1;A;216.58.204.138;-64;1
19:23:47.058611;IP;localhost;56966; localhost;domain;;;;;;29003;[1au];A?;cdnjs.cloudflare.com.;-49;1
19:23:47.058799;IP;localhost;domain ; localhost;56966;;;;;;29003;2/0/1;A;104.16.133.229,;A;1
19:23:47.070048;IP;localhost;domain ; localhost;47354;;;;;;45820;2/0/1;AAAA;2606:4700::6810:84e5,;AAAA;1
19:23:47.150648;IP;localhost;45814; localhost;domain;;;;;;1392;[1au];A?;ocsp.digicert.com.;-46;1
19:23:47.151113;IP;localhost;domain ; localhost;45814;;;;;;1392;2/0/1;CNAME;cs9.wac.phicdn.net.,;A;1
19:23:47.607743;IP;localhost;56639; localhost;domain;;;;;;22188;[1au];A?;cdn.tubia.com.;-42;1
19:23:47.608172;IP;localhost;56639; localhost;domain;;;;;;28342;[1au];AAAA?;cdn.tubia.com.;-42;1
19:23:47.630352;IP;localhost;domain ; localhost;56639;;;;;;28342;2/0/1;CNAME;di-j6a123de.leasewebultracdn.com.,;CNAME;1
19:23:47.633373;IP;localhost;domain ; localhost;56639;;;;;;22188;4/0/1;CNAME;di-j6a123de.leasewebultracdn.com.,;CNAME;1
19:23:47.638879;IP;localhost;42232; localhost;domain;;;;;;47639;[1au];A?;js.honeybadger.io.;-46;1
19:23:47.639308;IP;localhost;42232; localhost;domain;;;;;;6690;[1au];AAAA?;js.honeybadger.io.;-46;1
19:23:47.660710;IP;localhost;domain ; localhost;42232;;;;;;47639;4/0/1;A;143.204.222.109,;A;1
19:23:47.662806;IP;localhost;domain ; localhost;42232;;;;;;6690;0/0/1;-46;;;1
19:23:47.994370;IP;localhost;43179; localhost;domain;;;;;;939;[1au];A?;www.facebook.com.;-45;1
19:23:47.994861;IP;localhost;43179; localhost;domain;;;;;;11189;[1au];AAAA?;www.facebook.com.;-45;1
19:23:48.016784;IP;localhost;domain ; localhost;43179;;;;;;939;2/0/1;CNAME;star-mini.c10r.facebook.com.,;A;1
19:23:48.019555;IP;localhost;domain ; localhost;43179;;;;;;11189;2/0/1;CNAME;star-mini.c10r.facebook.com.,;AAAA;1
19:23:48.691859;IP;localhost;58054; localhost;domain;;;;;;13873;[1au];A?;imasdk.googleapis.com.;-50;1
19:23:48.692362;IP;localhost;58054; localhost;domain;;;;;;16956;[1au];AAAA?;imasdk.googleapis.com.;-50;1
19:23:48.692552;IP;localhost;domain ; localhost;58054;;;;;;16956;1/0/1;AAAA;2a00:1450:4007:808::200a;-78;1
19:23:48.693670;IP;localhost;60675; localhost;domain;;;;;;42741;[1au];A?;imasdk.googleapis.com.;-50;1
19:23:48.704854;IP;localhost;50269; localhost;domain;;;;;;60435;[1au];A?;adservice.google.com.tr.;-52;1
19:23:48.705237;IP;localhost;50269; localhost;domain;;;;;;53278;[1au];AAAA?;adservice.google.com.tr.;-52;1
19:23:48.718242;IP;localhost;domain ; localhost;58054;;;;;;13873;1/0/1;A;172.217.22.138;-66;1
19:23:48.718292;IP;localhost;domain ; localhost;60675;;;;;;42741;1/0/1;A;172.217.22.138;-66;1
19:23:48.721537;IP;localhost;34414; localhost;domain;;;;;;4997;[1au];A?;api.tubia.com.;-42;1
19:23:48.721949;IP;localhost;34414; localhost;domain;;;;;;24463;[1au];AAAA?;api.tubia.com.;-42;1
19:23:48.730994;IP;localhost;domain ; localhost;50269;;;;;;53278;2/0/1;CNAME;pagead46.l.doubleclick.net.,;AAAA;1
19:23:48.731153;IP;localhost;domain ; localhost;50269;;;;;;60435;2/0/1;CNAME;pagead46.l.doubleclick.net.,;A;1
19:23:48.744939;IP;localhost;domain ; localhost;34414;;;;;;4997;2/0/1;A;104.26.3.53,;A;1
19:23:48.747346;IP;localhost;domain ; localhost;34414;;;;;;24463;2/0/1;AAAA;2606:4700:20::681a:335,;AAAA;1
19:23:48.759790;IP;localhost;37119; localhost;domain;;;;;;10274;[1au];A?;tags.crwdcntrl.net.;-47;1
19:23:48.760196;IP;localhost;37119; localhost;domain;;;;;;55340;[1au];AAAA?;tags.crwdcntrl.net.;-47;1
19:23:48.783116;IP;localhost;domain ; localhost;37119;;;;;;55340;0/0/1;-47;;;1
19:23:48.783222;IP;localhost;domain ; localhost;37119;;;;;;10274;4/0/1;A;13.225.31.91,;A;1
19:23:49.282924;IP;localhost;53156; localhost;domain;;;;;;8834;[1au];A?;vendorlist.consensu.org.;-52;1
19:23:49.283431;IP;localhost;53156; localhost;domain;;;;;;44683;[1au];AAAA?;vendorlist.consensu.org.;-52;1
19:23:49.307239;IP;localhost;domain ; localhost;53156;;;;;;8834;5/0/1;CNAME;dzp5etodm9s0j.cloudfront.net.,;A;1
19:23:49.310373;IP;localhost;domain ; localhost;53156;;;;;;44683;9/0/1;CNAME;dzp5etodm9s0j.cloudfront.net.,;AAAA;1
19:23:49.650323;IP;localhost;38777; localhost;domain;;;;;;3150;[1au];A?;cdn.jsdelivr.net.;-45;1
19:23:49.650770;IP;localhost;38777; localhost;domain;;;;;;32857;[1au];AAAA?;cdn.jsdelivr.net.;-45;1
19:23:49.675070;IP;localhost;domain ; localhost;38777;;;;;;3150;6/0/1;CNAME;cdn.jsdelivr.net.cdn.cloudflare.net.,;A;1
19:23:49.677452;IP;localhost;domain ; localhost;38777;;;;;;32857;6/0/1;CNAME;cdn.jsdelivr.net.cdn.cloudflare.net.,;AAAA;1
19:23:49.678823;IP;localhost;41888; localhost;domain;;;;;;55544;[1au];A?;geo.adinplay.com.;-45;1
19:23:49.679217;IP;localhost;41888; localhost;domain;;;;;;10242;[1au];AAAA?;geo.adinplay.com.;-45;1
19:23:49.702037;IP;localhost;domain ; localhost;41888;;;;;;10242;2/0/1;AAAA;2606:4700:20::681a:f6b,;AAAA;1
19:23:49.702161;IP;localhost;domain ; localhost;41888;;;;;;55544;2/0/1;A;104.26.14.107,;A;1
19:23:49.982708;IP;localhost;44112; localhost;domain;;;;;;62588;[1au];A?;ana.tunnl.com.;-42;1
19:23:49.982894;IP;localhost;domain ; localhost;44112;;;;;;62588;1/0/1;A;35.190.43.247;-58;1
19:23:49.982926;IP;localhost;44112; localhost;domain;;;;;;14471;[1au];AAAA?;ana.tunnl.com.;-42;1
19:23:49.983069;IP;localhost;domain ; localhost;44112;;;;;;14471;0/0/1;-42;;;1
19:23:50.153492;IP;localhost;42458; localhost;domain;;;;;;17991;[1au];A?;api.rlcdn.com.;-42;1
19:23:50.153677;IP;localhost;domain ; localhost;42458;;;;;;17991;1/0/1;A;35.244.174.68;-58;1
19:23:50.153709;IP;localhost;42458; localhost;domain;;;;;;31315;[1au];AAAA?;api.rlcdn.com.;-42;1
19:23:50.153796;IP;localhost;domain ; localhost;42458;;;;;;31315;0/0/1;-42;;;1
19:23:51.025722;IP;localhost;44671; localhost;domain;;;;;;13522;[1au];A?;safebrowsing.googleapis.com.;-56;1
19:23:51.026194;IP;localhost;44671; localhost;domain;;;;;;2271;[1au];AAAA?;safebrowsing.googleapis.com.;-56;1
19:23:51.026347;IP;localhost;domain ; localhost;44671;;;;;;2271;1/0/1;AAAA;2a00:1450:4007:809::200a;-84;1
