Heure;Protocole1;IPSource;PortSource;IPDestination;PortDestination;Protocole2;Typedepaquet;id;seq;length;Flags;A;B;C;D;Label
19:16:33.184464;IP;localhost ;; localhost;;ICMP;echo reply;50472;26624;8;;;;;;0
19:16:33.284670;IP;localhost ;; localhost;;ICMP;echo request;50472;26624;8;;;;;;0
19:16:33.284689;IP;localhost ;; localhost;;ICMP;echo reply;50472;26624;8;;;;;;0
19:16:33.333658;IP;localhost;44830; localhost;domain;;;;;;38270;[1au];A?;ana.tunnl.com.;-42;0
19:16:33.334194;IP;localhost;44830; localhost;domain;;;;;;20873;[1au];AAAA?;ana.tunnl.com.;-42;0
19:16:33.335109;IP;localhost;39848; localhost;domain;;;;;;14761;[1au];A?;ana.tunnl.com.;-42;0
19:16:33.357551;IP;localhost;domain ; localhost;44830;;;;;;20873;0/0/1;-42;;;0
19:16:33.357640;IP;localhost;domain ; localhost;39848;;;;;;14761;1/0/1;A;35.190.43.247;-58;0
19:16:33.357670;IP;localhost;domain ; localhost;44830;;;;;;38270;1/0/1;A;35.190.43.247;-58;0
19:16:33.384859;IP;localhost ;; localhost;;ICMP;echo request;50472;26880;8;;;;;;0
19:16:33.384874;IP;localhost ;; localhost;;ICMP;echo reply;50472;26880;8;;;;;;0
19:16:33.461024;IP;localhost;42212; localhost;domain;;;;;;16046;[1au];A?;hb.improvedigital.com.;-50;0
19:16:33.461398;IP;localhost;42212; localhost;domain;;;;;;11961;[1au];AAAA?;hb.improvedigital.com.;-50;0
19:16:33.462775;IP;localhost;57695; localhost;domain;;;;;;30283;[1au];A?;hb.improvedigital.com.;-50;0
19:16:33.482882;IP;localhost;domain ; localhost;57695;;;;;;30283;4/0/1;CNAME;di-8nxpb9q8.leasewebultracdn.com.,;C;0
19:16:33.483125;IP;localhost;domain ; localhost;42212;;;;;;16046;4/0/1;CNAME;di-8nxpb9q8.leasewebultracdn.com.,;C;0
19:16:33.484748;IP;localhost;domain ; localhost;42212;;;;;;11961;2/0/1;CNAME;di-8nxpb9q8.leasewebultracdn.com.,;C;0
19:16:33.485547;IP;localhost ;; localhost;;ICMP;echo request;50472;27136;8;;;;;;0
19:16:33.485559;IP;localhost ;; localhost;;ICMP;echo reply;50472;27392;8;;;;;;0
19:16:33.585753;IP;localhost ;; localhost;;ICMP;echo request;50472;27392;8;;;;;;0
19:16:33.585768;IP;localhost ;; localhost;;ICMP;echo reply;50472;27648;8;;;;;;0
19:16:33.685948;IP;localhost ;; localhost;;ICMP;echo request;50472;27648;8;;;;;;0
19:16:33.685962;IP;localhost ;; localhost;;ICMP;echo reply;50472;27904;8;;;;;;0
19:16:33.786661;IP;localhost ;; localhost;;ICMP;echo request;50472;27904;8;;;;;;0
