Heure;Protocole1;IPSource;PortSource;IPDestination;PortDestination;Protocole2;Typedepaquet;id;seq;length;Flags;A;B;C;D;Label
15:11:16.197101;IP;localhost;36678;localhost;domain;;;;;;61190;[1au];A?;browser.pipe.aria.microsoft.com.;-60;1
15:11:16.199004;IP;localhost;36678;localhost;domain;;;;;;15904;[1au];AAAA?;browser.pipe.aria.microsoft.com.;-60;1
15:11:16.221254;IP;localhost;domain;localhost;36678;;;;;;61190;3/0/1;CNAME;browser.events.data.trafficmanager.net.,;CNAME;1
15:11:16.224653;IP;localhost;domain;localhost;36678;;;;;;15904;2/0/1;CNAME;browser.events.data.trafficmanager.net.,;CNAME;1
15:11:16.439296;IP;localhost;33570;localhost;domain;;;;;;15326;[1au];PTR?;53.0.0.127.in-addr.arpa.;-52;1
15:11:16.439600;IP;localhost;domain;localhost;33570;;;;;;15326;1/0/1;PTR;localhost.;-75;1
15:11:32.056236;IP;localhost;59021;localhost;domain;;;;;;12443;[1au];A?;browser.pipe.aria.microsoft.com.;-60;1
15:11:32.057295;IP;localhost;59021;localhost;domain;;;;;;15534;[1au];AAAA?;browser.pipe.aria.microsoft.com.;-60;1
15:11:32.079616;IP;localhost;domain;localhost;59021;;;;;;12443;3/0/1;CNAME;browser.events.data.trafficmanager.net.,;CNAME;1
15:11:32.106214;IP;localhost;domain;localhost;59021;;;;;;15534;2/0/1;CNAME;browser.events.data.trafficmanager.net.,;CNAME;1
15:11:58.896205;IP;localhost;49429;localhost;domain;;;;;;43234;[1au];A?;www.youtube.com.;-44;1
15:11:58.896585;IP;localhost;domain;localhost;49429;;;;;;43234;13/0/1;CNAME;youtube-ui.l.google.com.,;A;1
15:11:58.896626;IP;localhost;49429;localhost;domain;;;;;;21489;[1au];AAAA?;www.youtube.com.;-44;1
15:11:58.896791;IP;localhost;domain;localhost;49429;;;;;;21489;2/0/1;CNAME;youtube-ui.l.google.com.,;AAAA;1
15:12:08.135006;IP;localhost;47984;localhost;domain;;;;;;60699;[1au];A?;outlook-1.cdn.office.net.;-53;1
15:12:08.135485;IP;localhost;47984;localhost;domain;;;;;;4390;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1
15:12:08.158337;IP;localhost;domain;localhost;47984;;;;;;60699;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:08.159380;IP;localhost;domain;localhost;47984;;;;;;4390;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:10.756896;IP;localhost;47199;localhost;domain;;;;;;60238;[1au];A?;outlook.live.com.;-45;1
15:12:10.757699;IP;localhost;47199;localhost;domain;;;;;;60248;[1au];AAAA?;outlook.live.com.;-45;1
15:12:10.762100;IP;localhost;domain;localhost;47199;;;;;;60238;5/0/1;CNAME;live.ms-acdc.office.com.,;CNAME;1
15:12:10.765026;IP;localhost;domain;localhost;47199;;;;;;60248;5/0/1;CNAME;live.ms-acdc.office.com.,;CNAME;1
15:12:11.112685;IP;localhost;48313;localhost;domain;;;;;;21777;[1au];A?;fra1-ib.adnxs.com.;-46;1
15:12:11.113278;IP;localhost;48313;localhost;domain;;;;;;3358;[1au];AAAA?;fra1-ib.adnxs.com.;-46;1
15:12:11.130198;IP;localhost;48468;localhost;domain;;;;;;19650;[1au];A?;m.adnxs.com.;-40;1
15:12:11.130546;IP;localhost;domain;localhost;48468;;;;;;19650;4/0/1;CNAME;microsoft.geo.appnexusgslb.net.,;CNAME;1
15:12:11.130763;IP;localhost;48468;localhost;domain;;;;;;26828;[1au];AAAA?;m.adnxs.com.;-40;1
15:12:11.140544;IP;localhost;domain;localhost;48313;;;;;;21777;8/0/1;A;37.252.173.38,;A;1
15:12:11.141671;IP;localhost;domain;localhost;48313;;;;;;3358;0/0/1;-46;;;1
15:12:11.151956;IP;localhost;domain;localhost;48468;;;;;;26828;2/0/1;CNAME;microsoft.geo.appnexusgslb.net.,;CNAME;1
15:12:11.235476;IP;localhost;43180;localhost;domain;;;;;;12175;[1au];A?;m.adnxs.com.;-40;1
15:12:11.235796;IP;localhost;domain;localhost;43180;;;;;;12175;4/0/1;CNAME;microsoft.geo.appnexusgslb.net.,;CNAME;1
15:12:11.235882;IP;localhost;43180;localhost;domain;;;;;;56217;[1au];AAAA?;m.adnxs.com.;-40;1
15:12:11.236076;IP;localhost;domain;localhost;43180;;;;;;56217;2/0/1;CNAME;microsoft.geo.appnexusgslb.net.,;CNAME;1
15:12:12.060802;IP;localhost;43301;localhost;domain;;;;;;20828;[1au];A?;sb.scorecardresearch.com.;-53;1
15:12:12.061473;IP;localhost;43301;localhost;domain;;;;;;26982;[1au];AAAA?;sb.scorecardresearch.com.;-53;1
15:12:12.061800;IP;localhost;domain;localhost;43301;;;;;;26982;2/0/1;CNAME;sb.scorecardresearch.com.edgekey.net.,;CNAME;1
15:12:12.071748;IP;localhost;49934;localhost;domain;;;;;;57781;[1au];A?;acdn.adnxs.com.;-43;1
15:12:12.072494;IP;localhost;49934;localhost;domain;;;;;;58819;[1au];AAAA?;acdn.adnxs.com.;-43;1
15:12:12.076032;IP;localhost;domain;localhost;49934;;;;;;57781;2/0/1;CNAME;prod.appnexus.map.fastly.net.,;A;1
15:12:12.082310;IP;localhost;domain;localhost;43301;;;;;;20828;3/0/1;CNAME;sb.scorecardresearch.com.edgekey.net.,;CNAME;1
15:12:12.090085;IP;localhost;58049;localhost;domain;;;;;;15673;[1au];A?;fra1-ib.adnxs.com.;-46;1
15:12:12.090316;IP;localhost;domain;localhost;58049;;;;;;15673;8/0/1;A;37.252.172.38,;A;1
15:12:12.090355;IP;localhost;58049;localhost;domain;;;;;;24899;[1au];AAAA?;fra1-ib.adnxs.com.;-46;1
15:12:12.090451;IP;localhost;domain;localhost;58049;;;;;;24899;0/0/1;-46;;;1
15:12:12.094111;IP;localhost;domain;localhost;49934;;;;;;58819;1/0/1;CNAME;prod.appnexus.map.fastly.net.;-85;1
15:12:12.175032;IP;localhost;46519;localhost;domain;;;;;;37706;[1au];A?;fra1-ib.adnxs.com.;-46;1
15:12:12.175253;IP;localhost;domain;localhost;46519;;;;;;37706;8/0/1;A;37.252.172.38,;A;1
15:12:12.175290;IP;localhost;46519;localhost;domain;;;;;;29524;[1au];AAAA?;fra1-ib.adnxs.com.;-46;1
15:12:12.175382;IP;localhost;domain;localhost;46519;;;;;;29524;0/0/1;-46;;;1
15:12:12.849049;IP;localhost;38381;localhost;domain;;;;;;14992;[1au];A?;outlook-1.cdn.office.net.;-53;1
15:12:12.849553;IP;localhost;domain;localhost;38381;;;;;;14992;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:12.849596;IP;localhost;38381;localhost;domain;;;;;;54938;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1
15:12:12.849805;IP;localhost;domain;localhost;38381;;;;;;54938;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:12.888198;IP;localhost;53525;localhost;domain;;;;;;8935;[1au];A?;outlook-1.cdn.office.net.;-53;1
15:12:12.888560;IP;localhost;domain;localhost;53525;;;;;;8935;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:12.888629;IP;localhost;53525;localhost;domain;;;;;;17137;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1
15:12:12.888859;IP;localhost;domain;localhost;53525;;;;;;17137;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:12.907550;IP;localhost;48492;localhost;domain;;;;;;15020;[1au];A?;outlook-1.cdn.office.net.;-53;1
15:12:12.907914;IP;localhost;domain;localhost;48492;;;;;;15020;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:12.907957;IP;localhost;48492;localhost;domain;;;;;;60085;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1
15:12:12.908231;IP;localhost;domain;localhost;48492;;;;;;60085;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:12.933998;IP;localhost;51446;localhost;domain;;;;;;37433;[1au];A?;outlook-1.cdn.office.net.;-53;1
15:12:12.934491;IP;localhost;domain;localhost;51446;;;;;;37433;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:12.934567;IP;localhost;51446;localhost;domain;;;;;;62024;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1
15:12:12.934791;IP;localhost;domain;localhost;51446;;;;;;62024;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:13.856601;IP;localhost;53415;localhost;domain;;;;;;22945;[1au];A?;outlook-1.cdn.office.net.;-53;1
15:12:13.857038;IP;localhost;domain;localhost;53415;;;;;;22945;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:13.857075;IP;localhost;53415;localhost;domain;;;;;;39343;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1
15:12:13.857287;IP;localhost;domain;localhost;53415;;;;;;39343;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:13.866829;IP;localhost;43739;localhost;domain;;;;;;6012;[1au];A?;outlook-1.cdn.office.net.;-53;1
15:12:13.867319;IP;localhost;domain;localhost;43739;;;;;;6012;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:13.867363;IP;localhost;43739;localhost;domain;;;;;;20362;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1
15:12:13.867568;IP;localhost;domain;localhost;43739;;;;;;20362;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:13.895836;IP;localhost;54089;localhost;domain;;;;;;22439;[1au];A?;outlook-1.cdn.office.net.;-53;1
15:12:13.896173;IP;localhost;domain;localhost;54089;;;;;;22439;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:13.896213;IP;localhost;54089;localhost;domain;;;;;;42929;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1
15:12:13.896416;IP;localhost;domain;localhost;54089;;;;;;42929;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:13.900790;IP;localhost;58262;localhost;domain;;;;;;1810;[1au];A?;outlook-1.cdn.office.net.;-53;1
15:12:13.901112;IP;localhost;domain;localhost;58262;;;;;;1810;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:13.901151;IP;localhost;58262;localhost;domain;;;;;;20251;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1
15:12:13.901430;IP;localhost;domain;localhost;58262;;;;;;20251;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:14.000612;IP;localhost;49974;localhost;domain;;;;;;23045;[1au];A?;cdn.taboola.com.;-44;1
15:12:14.001198;IP;localhost;49974;localhost;domain;;;;;;65042;[1au];AAAA?;cdn.taboola.com.;-44;1
15:12:14.002081;IP;localhost;58908;localhost;domain;;;;;;23149;[1au];A?;ib.adnxs.com.;-41;1
15:12:14.002345;IP;localhost;domain;localhost;58908;;;;;;23149;10/0/1;CNAME;g.geogslb.com.,;CNAME;1
15:12:14.002377;IP;localhost;58908;localhost;domain;;;;;;9847;[1au];AAAA?;ib.adnxs.com.;-41;1
15:12:14.003201;IP;localhost;domain;localhost;49974;;;;;;23045;2/0/1;CNAME;f2.taboola.map.fastly.net.,;A;1
15:12:14.022532;IP;localhost;domain;localhost;49974;;;;;;65042;1/0/1;CNAME;f2.taboola.map.fastly.net.;-83;1
15:12:14.025287;IP;localhost;domain;localhost;58908;;;;;;9847;2/0/1;CNAME;g.geogslb.com.,;CNAME;1
15:12:14.301090;IP;localhost;59317;localhost;domain;;;;;;54788;[1au];A?;cdn.adnxs.com.;-42;1
15:12:14.301596;IP;localhost;59317;localhost;domain;;;;;;7698;[1au];AAAA?;cdn.adnxs.com.;-42;1
15:12:14.323939;IP;localhost;domain;localhost;59317;;;;;;7698;2/0/1;CNAME;secure-adnxs.edgekey.net.,;CNAME;1
15:12:14.324333;IP;localhost;domain;localhost;59317;;;;;;54788;3/0/1;CNAME;secure-adnxs.edgekey.net.,;CNAME;1
15:12:14.950145;IP;localhost;52388;localhost;domain;;;;;;10082;[1au];A?;browser.pipe.aria.microsoft.com.;-60;1
15:12:14.950826;IP;localhost;52388;localhost;domain;;;;;;57200;[1au];AAAA?;browser.pipe.aria.microsoft.com.;-60;1
15:12:14.973543;IP;localhost;domain;localhost;52388;;;;;;10082;3/0/1;CNAME;browser.events.data.trafficmanager.net.,;CNAME;1
15:12:14.997255;IP;localhost;domain;localhost;52388;;;;;;57200;2/0/1;CNAME;browser.events.data.trafficmanager.net.,;CNAME;1
15:12:15.688477;IP;localhost;60284;localhost;domain;;;;;;26595;[1au];A?;outlook-1.cdn.office.net.;-53;1
15:12:15.688856;IP;localhost;domain;localhost;60284;;;;;;26595;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:15.688895;IP;localhost;60284;localhost;domain;;;;;;24557;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1
15:12:15.689101;IP;localhost;domain;localhost;60284;;;;;;24557;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:15.711217;IP;localhost;40626;localhost;domain;;;;;;62372;[1au];A?;outlook-1.cdn.office.net.;-53;1
15:12:15.711525;IP;localhost;domain;localhost;40626;;;;;;62372;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:15.711558;IP;localhost;40626;localhost;domain;;;;;;62386;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1
15:12:15.711754;IP;localhost;domain;localhost;40626;;;;;;62386;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:15.754922;IP;localhost;43517;localhost;domain;;;;;;27587;[1au];A?;outlook-1.cdn.office.net.;-53;1
15:12:15.755271;IP;localhost;domain;localhost;43517;;;;;;27587;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:15.755306;IP;localhost;43517;localhost;domain;;;;;;10190;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1
15:12:15.755504;IP;localhost;domain;localhost;43517;;;;;;10190;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:15.793239;IP;localhost;51206;localhost;domain;;;;;;7099;[1au];A?;outlook-1.cdn.office.net.;-53;1
15:12:15.793553;IP;localhost;domain;localhost;51206;;;;;;7099;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:15.793587;IP;localhost;51206;localhost;domain;;;;;;6085;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1
15:12:15.793780;IP;localhost;domain;localhost;51206;;;;;;6085;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:15.803436;IP;localhost;58450;localhost;domain;;;;;;13305;[1au];A?;outlook-1.cdn.office.net.;-53;1
15:12:15.803742;IP;localhost;domain;localhost;58450;;;;;;13305;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:15.803775;IP;localhost;58450;localhost;domain;;;;;;25347;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1
15:12:15.804027;IP;localhost;domain;localhost;58450;;;;;;25347;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:15.996580;IP;localhost;47465;localhost;domain;;;;;;47917;[1au];A?;browser.pipe.aria.microsoft.com.;-60;1
15:12:15.997130;IP;localhost;47465;localhost;domain;;;;;;46905;[1au];AAAA?;browser.pipe.aria.microsoft.com.;-60;1
15:12:15.997361;IP;localhost;domain;localhost;47465;;;;;;46905;2/0/1;CNAME;browser.events.data.trafficmanager.net.,;CNAME;1
15:12:16.021165;IP;localhost;domain;localhost;47465;;;;;;47917;3/0/1;CNAME;browser.events.data.trafficmanager.net.,;CNAME;1
15:12:16.475099;IP;localhost;51452;localhost;domain;;;;;;18369;[1au];A?;outlook-1.cdn.office.net.;-53;1
15:12:16.475607;IP;localhost;domain;localhost;51452;;;;;;18369;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:16.475644;IP;localhost;51452;localhost;domain;;;;;;58318;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1
15:12:16.475844;IP;localhost;domain;localhost;51452;;;;;;58318;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:16.495037;IP;localhost;35005;localhost;domain;;;;;;2699;[1au];A?;outlook-1.cdn.office.net.;-53;1
15:12:16.495504;IP;localhost;domain;localhost;35005;;;;;;2699;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:16.495600;IP;localhost;35005;localhost;domain;;;;;;19096;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1
15:12:16.495910;IP;localhost;domain;localhost;35005;;;;;;19096;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:16.506056;IP;localhost;51182;localhost;domain;;;;;;52828;[1au];A?;outlook-1.cdn.office.net.;-53;1
15:12:16.506396;IP;localhost;domain;localhost;51182;;;;;;52828;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:16.506433;IP;localhost;51182;localhost;domain;;;;;;36454;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1
15:12:16.506637;IP;localhost;domain;localhost;51182;;;;;;36454;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:16.534542;IP;localhost;43945;localhost;domain;;;;;;30493;[1au];A?;outlook-1.cdn.office.net.;-53;1
15:12:16.534979;IP;localhost;domain;localhost;43945;;;;;;30493;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:16.535188;IP;localhost;43945;localhost;domain;;;;;;27435;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1
15:12:16.535572;IP;localhost;domain;localhost;43945;;;;;;27435;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:16.549027;IP;localhost;36168;localhost;domain;;;;;;64337;[1au];A?;outlook-1.cdn.office.net.;-53;1
15:12:16.549433;IP;localhost;domain;localhost;36168;;;;;;64337;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:16.549476;IP;localhost;36168;localhost;domain;;;;;;52060;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1
15:12:16.549687;IP;localhost;domain;localhost;36168;;;;;;52060;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
15:12:16.952404;IP;localhost;40111;localhost;domain;;;;;;38485;[1au];A?;browser.pipe.aria.microsoft.com.;-60;1
15:12:16.952937;IP;localhost;domain;localhost;40111;;;;;;38485;3/0/1;CNAME;browser.events.data.trafficmanager.net.,;CNAME;1
15:12:16.952989;IP;localhost;40111;localhost;domain;;;;;;4709;[1au];AAAA?;browser.pipe.aria.microsoft.com.;-60;1
15:12:16.953212;IP;localhost;domain;localhost;40111;;;;;;4709;2/0/1;CNAME;browser.events.data.trafficmanager.net.,;CNAME;1
15:12:17.107473;IP;localhost;56320;localhost;domain;;;;;;20184;[1au];A?;browser.pipe.aria.microsoft.com.;-60;1
15:12:17.107905;IP;localhost;domain;localhost;56320;;;;;;20184;3/0/1;CNAME;browser.events.data.trafficmanager.net.,;CNAME;1
15:12:17.109417;IP;localhost;56320;localhost;domain;;;;;;28387;[1au];AAAA?;browser.pipe.aria.microsoft.com.;-60;1
15:12:17.109703;IP;localhost;domain;localhost;56320;;;;;;28387;2/0/1;CNAME;browser.events.data.trafficmanager.net.,;CNAME;1
15:12:17.264678;IP;localhost;43459;localhost;domain;;;;;;25309;[1au];A?;trc.taboola.com.;-44;1
15:12:17.265159;IP;localhost;43459;localhost;domain;;;;;;23271;[1au];AAAA?;trc.taboola.com.;-44;1
15:12:17.286775;IP;localhost;domain;localhost;43459;;;;;;25309;2/0/1;CNAME;tls13.taboola.map.fastly.net.,;A;1
15:12:17.288873;IP;localhost;domain;localhost;43459;;;;;;23271;1/0/1;CNAME;tls13.taboola.map.fastly.net.;-86;1
15:12:17.330770;IP;localhost;56927;localhost;domain;;;;;;64121;[1au];A?;azcus1-client-s.gateway.messenger.live.com.;-71;1
15:12:17.331219;IP;localhost;56927;localhost;domain;;;;;;25224;[1au];AAAA?;azcus1-client-s.gateway.messenger.live.com.;-71;1
15:12:17.352878;IP;localhost;domain;localhost;56927;;;;;;64121;3/0/1;CNAME;azcus1-client-s.msnmessenger.msn.com.akadns.net.,;CNAME;1
15:12:17.377823;IP;localhost;domain;localhost;56927;;;;;;25224;2/0/1;CNAME;azcus1-client-s.msnmessenger.msn.com.akadns.net.,;CNAME;1
15:12:17.509481;IP;localhost;48813;localhost;domain;;;;;;24321;[1au];A?;ad.doubleclick.net.;-47;1
15:12:17.509723;IP;localhost;domain;localhost;48813;;;;;;24321;2/0/1;CNAME;dart.l.doubleclick.net.,;A;1
15:12:17.509755;IP;localhost;48813;localhost;domain;;;;;;40715;[1au];AAAA?;ad.doubleclick.net.;-47;1
15:12:17.522776;IP;localhost;56480;localhost;domain;;;;;;60415;[1au];A?;t.myvisualiq.net.;-45;1
15:12:17.523159;IP;localhost;56480;localhost;domain;;;;;;44811;[1au];AAAA?;t.myvisualiq.net.;-45;1
15:12:17.547820;IP;localhost;58436;localhost;domain;;;;;;45590;[1au];A?;fonts.googleapis.com.;-49;1
15:12:17.548170;IP;localhost;domain;localhost;58436;;;;;;45590;1/0/1;A;216.58.204.106;-65;1
15:12:17.548214;IP;localhost;58436;localhost;domain;;;;;;9765;[1au];AAAA?;fonts.googleapis.com.;-49;1
15:12:17.548326;IP;localhost;domain;localhost;58436;;;;;;9765;1/0/1;AAAA;2a00:1450:4007:805::200a;-77;1
15:12:17.557663;IP;localhost;domain;localhost;48813;;;;;;40715;1/0/1;CNAME;dart.l.doubleclick.net.;-68;1
15:12:17.574246;IP;localhost;domain;localhost;56480;;;;;;60415;9/0/1;CNAME;pool-eu.visualiq.iponweb.net.,;CNAME;1
15:12:17.592708;IP;localhost;domain;localhost;56480;;;;;;44811;2/0/1;CNAME;pool-eu.visualiq.iponweb.net.,;CNAME;1
15:12:17.895545;IP;localhost;36861;localhost;domain;;;;;;6403;[1au];A?;images.taboola.com.;-47;1
15:12:17.895807;IP;localhost;domain;localhost;36861;;;;;;6403;2/0/1;CNAME;f2.taboola.map.fastly.net.,;A;1
15:12:17.895839;IP;localhost;36861;localhost;domain;;;;;;52493;[1au];AAAA?;images.taboola.com.;-47;1
15:12:17.895992;IP;localhost;domain;localhost;36861;;;;;;52493;1/0/1;CNAME;f2.taboola.map.fastly.net.;-86;1
15:12:18.721603;IP;localhost;52016;localhost;domain;;;;;;51926;[1au];A?;trc.taboola.com.;-44;1
15:12:18.721873;IP;localhost;domain;localhost;52016;;;;;;51926;2/0/1;CNAME;tls13.taboola.map.fastly.net.,;A;1
15:12:18.721905;IP;localhost;52016;localhost;domain;;;;;;15073;[1au];AAAA?;trc.taboola.com.;-44;1
15:12:18.743578;IP;localhost;domain;localhost;52016;;;;;;15073;1/0/1;CNAME;tls13.taboola.map.fastly.net.;-86;1
15:12:18.816021;IP;localhost;38404;localhost;domain;;;;;;31596;[1au];A?;trc.taboola.com.;-44;1
15:12:18.816306;IP;localhost;domain;localhost;38404;;;;;;31596;2/0/1;CNAME;tls13.taboola.map.fastly.net.,;A;1
15:12:18.816344;IP;localhost;38404;localhost;domain;;;;;;19319;[1au];AAAA?;trc.taboola.com.;-44;1
15:12:18.816488;IP;localhost;domain;localhost;38404;;;;;;19319;1/0/1;CNAME;tls13.taboola.map.fastly.net.;-86;1
15:12:20.011632;IP;localhost;40582;localhost;domain;;;;;;2332;[1au];A?;browser.pipe.aria.microsoft.com.;-60;1
15:12:20.012469;IP;localhost;40582;localhost;domain;;;;;;36139;[1au];AAAA?;browser.pipe.aria.microsoft.com.;-60;1
15:12:20.012972;IP;localhost;domain;localhost;40582;;;;;;36139;2/0/1;CNAME;browser.events.data.trafficmanager.net.,;CNAME;1
15:12:20.033714;IP;localhost;domain;localhost;40582;;;;;;2332;3/0/1;CNAME;browser.events.data.trafficmanager.net.,;CNAME;1
15:12:20.114381;IP;localhost;42537;localhost;domain;;;;;;9482;[1au];A?;browser.pipe.aria.microsoft.com.;-60;1
15:12:20.114887;IP;localhost;domain;localhost;42537;;;;;;9482;3/0/1;CNAME;browser.events.data.trafficmanager.net.,;CNAME;1
15:12:20.114942;IP;localhost;42537;localhost;domain;;;;;;57625;[1au];AAAA?;browser.pipe.aria.microsoft.com.;-60;1
15:12:20.115355;IP;localhost;domain;localhost;42537;;;;;;57625;2/0/1;CNAME;browser.events.data.trafficmanager.net.,;CNAME;1
15:12:27.015913;IP;localhost;39443;localhost;domain;;;;;;52057;[1au];A?;login.live.com.;-43;1
15:12:27.016489;IP;localhost;39443;localhost;domain;;;;;;32102;[1au];AAAA?;login.live.com.;-43;1
15:12:27.046247;IP;localhost;domain;localhost;39443;;;;;;52057;6/0/1;CNAME;login.msa.msidentity.com.,;CNAME;1
15:12:27.068614;IP;localhost;domain;localhost;39443;;;;;;32102;3/0/1;CNAME;login.msa.msidentity.com.,;CNAME;1
15:12:27.266341;IP;localhost;52866;localhost;domain;;;;;;51975;[1au];A?;loki.delve.office.com.;-50;1
15:12:27.267311;IP;localhost;52866;localhost;domain;;;;;;29458;[1au];AAAA?;loki.delve.office.com.;-50;1
15:12:27.288115;IP;localhost;domain;localhost;52866;;;;;;51975;3/0/1;CNAME;loki.trafficmanager.net.,;CNAME;1
15:12:27.290359;IP;localhost;56416;localhost;domain;;;;;;28640;[1au];A?;loki.delve.office.com.;-50;1
15:12:27.290721;IP;localhost;domain;localhost;56416;;;;;;28640;3/0/1;CNAME;loki.trafficmanager.net.,;CNAME;1
15:12:27.311038;IP;localhost;domain;localhost;52866;;;;;;29458;2/0/1;CNAME;loki.trafficmanager.net.,;CNAME;1
15:12:27.338720;IP;localhost;42436;localhost;domain;;;;;;41593;[1au];A?;outlook.live.com.;-45;1
15:12:27.339234;IP;localhost;42436;localhost;domain;;;;;;42627;[1au];AAAA?;outlook.live.com.;-45;1
15:12:27.362017;IP;localhost;domain;localhost;42436;;;;;;41593;5/0/1;CNAME;live.ms-acdc.office.com.,;CNAME;1
15:12:27.363100;IP;localhost;domain;localhost;42436;;;;;;42627;5/0/1;CNAME;live.ms-acdc.office.com.,;CNAME;1
15:12:27.461856;IP;localhost;50772;localhost;domain;;;;;;38935;[1au];A?;lpcres.delve.office.com.;-52;1
15:12:27.462446;IP;localhost;50772;localhost;domain;;;;;;12322;[1au];AAAA?;lpcres.delve.office.com.;-52;1
15:12:27.479962;IP;localhost;53039;localhost;domain;;;;;;33998;[1au];A?;lpcres.delve.office.com.;-52;1
15:12:27.485306;IP;localhost;domain;localhost;50772;;;;;;12322;2/0/1;CNAME;lpcres.delve.office.com.edgekey.net.,;CNAME;1
15:12:27.485625;IP;localhost;domain;localhost;53039;;;;;;33998;3/0/1;CNAME;lpcres.delve.office.com.edgekey.net.,;CNAME;1
15:12:27.485777;IP;localhost;domain;localhost;50772;;;;;;38935;3/0/1;CNAME;lpcres.delve.office.com.edgekey.net.,;CNAME;1
15:12:28.256321;IP;localhost;33851;localhost;domain;;;;;;51726;[1au];A?;sfnam.loki.delve.office.com.;-56;1
15:12:28.256703;IP;localhost;33851;localhost;domain;;;;;;15902;[1au];AAAA?;sfnam.loki.delve.office.com.;-56;1
