Heure;Protocole1;IPSource;PortSource;IPDestination;PortDestination;Protocole2;Typedepaquet;id;seq;length;Flags;A;B;C;D;Label;;;;;;;;;;;;;;
18:36:42;IP;localhost;;localhost;;ICMP;echo reply;29221;36608;8;;;;;;0;;;;;;;;;;;;;;
18:36:42;IP;localhost;;localhost;;ICMP;echo request;61476;32286;8;;;;;;0;;;;;;;;;;;;;;
18:36:42;IP;localhost;;localhost;;ICMP;echo reply;61476;32286;8;;;;;;0;;;;;;;;;;;;;;
18:36:42;IP;localhost;;localhost;;ICMP;echo request;6693;62230;8;;;;;;0;;;;;;;;;;;;;;
18:36:42;IP;localhost;;localhost;;ICMP;echo reply;6693;62230;8;;;;;;0;;;;;;;;;;;;;;
18:36:42;IP;localhost;;localhost;;ICMP;echo request;29221;36864;8;;;;;;0;;;;;;;;;;;;;;
18:36:42;IP;localhost;;localhost;;ICMP;echo reply;29221;36864;8;;;;;;0;;;;;;;;;;;;;;
18:36:42;IP;localhost;;localhost;;ICMP;echo request;61476;32542;8;;;;;;0;;;;;;;;;;;;;;
18:36:42;IP;localhost;;localhost;;ICMP;echo reply;61476;32542;8;;;;;;0;;;;;;;;;;;;;;
18:36:42;IP;localhost;;localhost;;ICMP;echo request;6693;62486;8;;;;;;0;;;;;;;;;;;;;;
18:36:42;IP;localhost;;localhost;;ICMP;echo reply;6693;62486;8;;;;;;0;;;;;;;;;;;;;;
18:36:42;IP;localhost;;localhost;;ICMP;echo request;29221;37120;8;;;;;;0;;;;;;;;;;;;;;
18:36:42;IP;localhost;;localhost;;ICMP;echo reply;29221;37120;8;;;;;;0;;;;;;;;;;;;;;
18:36:42;IP;localhost;;localhost;;ICMP;echo request;61476;32798;8;;;;;;0;;;;;;;;;;;;;;
18:36:42;IP;localhost;;localhost;;ICMP;echo reply;61476;32798;8;;;;;;0;;;;;;;;;;;;;;
18:36:42;IP;localhost;;localhost;;ICMP;echo request;6693;62742;8;;;;;;0;;;;;;;;;;;;;;
18:36:42;IP;localhost;;localhost;;ICMP;echo reply;6693;62742;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo request;29221;37376;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo reply;29221;37376;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo request;61476;33054;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo reply;61476;33054;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo request;6693;62998;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo reply;6693;62998;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo request;29221;37632;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo reply;29221;37632;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo request;61476;33310;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo reply;61476;33310;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo request;6693;63254;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo reply;6693;63254;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo request;29221;37888;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo reply;29221;37888;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo request;61476;33566;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo reply;61476;33566;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo request;6693;63510;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo reply;6693;63510;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo request;29221;38144;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo reply;29221;38144;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo request;61476;33822;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo reply;61476;33822;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo request;6693;63766;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo reply;6693;63766;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo request;29221;38400;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo reply;29221;38400;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo request;61476;34078;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo reply;61476;34078;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo request;6693;64022;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo reply;6693;64022;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo request;29221;38656;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo reply;29221;38656;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo request;61476;34334;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo reply;61476;34334;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo request;6693;64278;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo reply;6693;64278;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo request;29221;38912;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo reply;29221;38912;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo request;61476;34590;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo reply;61476;34590;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo request;6693;64534;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo reply;6693;64534;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo request;29221;39168;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo reply;29221;39168;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo request;61476;34846;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo reply;61476;34846;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo request;6693;64790;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo reply;6693;64790;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo request;29221;39424;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo reply;29221;39424;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo request;61476;35102;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo reply;61476;35102;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo request;6693;65046;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo reply;6693;65046;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo request;29221;39680;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo reply;29221;39680;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo request;61476;35358;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo reply;61476;35358;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo request;6693;65302;8;;;;;;0;;;;;;;;;;;;;;
18:36:43;IP;localhost;;localhost;;ICMP;echo reply;6693;65302;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo request;29221;39936;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo reply;29221;39936;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo request;61476;35614;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo reply;61476;35614;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo request;6693;23;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo reply;6693;23;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo request;29221;40192;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo reply;29221;40192;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo request;61476;35870;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo reply;61476;35870;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo request;6693;279;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo reply;6693;279;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo request;29221;40448;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo reply;29221;40448;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo request;61476;36126;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo reply;61476;36126;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo request;6693;535;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo reply;6693;535;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo request;29221;40704;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo reply;29221;40704;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo request;61476;36382;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo reply;61476;36382;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo request;6693;791;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo reply;6693;791;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo request;29221;40960;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo reply;29221;40960;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo request;61476;36638;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo reply;61476;36638;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo request;6693;1047;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo reply;6693;1047;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo request;29221;41216;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo reply;29221;41216;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo request;61476;36894;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo reply;61476;36894;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo request;6693;1303;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo reply;6693;1303;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo request;29221;41472;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo reply;29221;41472;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo request;61476;37150;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo reply;61476;37150;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo request;6693;1559;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo reply;6693;1559;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo request;29221;41728;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo reply;29221;41728;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo request;61476;37406;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo reply;61476;37406;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo request;6693;1815;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo reply;6693;1815;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo request;29221;41984;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo reply;29221;41984;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo request;61476;37662;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo reply;61476;37662;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo request;6693;2071;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo reply;6693;2071;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo request;29221;42240;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo reply;29221;42240;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo request;61476;37918;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo reply;61476;37918;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo request;6693;2327;8;;;;;;0;;;;;;;;;;;;;;
18:36:44;IP;localhost;;localhost;;ICMP;echo reply;6693;2327;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo request;29221;42496;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo reply;29221;42496;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo request;61476;38174;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo reply;61476;38174;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo request;6693;2583;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo reply;6693;2583;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo request;29221;42752;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo reply;29221;42752;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo request;61476;38430;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo reply;61476;38430;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo request;6693;2839;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo reply;6693;2839;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo request;29221;43008;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo reply;29221;43008;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo request;61476;38686;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo reply;61476;38686;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo request;6693;3095;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo reply;6693;3095;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo request;29221;43264;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo reply;29221;43264;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo request;61476;38942;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo reply;61476;38942;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo request;6693;3351;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo reply;6693;3351;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo request;29221;43520;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo reply;29221;43520;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo request;61476;39198;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo reply;61476;39198;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo request;6693;3607;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo reply;6693;3607;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo request;29221;43776;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo reply;29221;43776;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo request;61476;39454;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo reply;61476;39454;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo request;6693;3863;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo reply;6693;3863;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo request;29221;44032;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo reply;29221;44032;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo request;61476;39710;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo reply;61476;39710;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo request;6693;4119;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo reply;6693;4119;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo request;29221;44288;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo reply;29221;44288;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo request;61476;39966;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo reply;61476;39966;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo request;6693;4375;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo reply;6693;4375;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo request;29221;44544;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo reply;29221;44544;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo request;61476;40222;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo reply;61476;40222;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo request;6693;4631;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo reply;6693;4631;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo request;29221;44800;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo reply;29221;44800;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo request;61476;40478;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo reply;61476;40478;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo request;6693;4887;8;;;;;;0;;;;;;;;;;;;;;
18:36:45;IP;localhost;;localhost;;ICMP;echo reply;6693;4887;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo request;29221;45056;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo reply;29221;45056;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo request;61476;40734;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo reply;61476;40734;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo request;6693;5143;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo reply;6693;5143;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo request;29221;45312;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo reply;29221;45312;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo request;61476;40990;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo reply;61476;40990;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo request;6693;5399;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo reply;6693;5399;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo request;29221;45568;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo reply;29221;45568;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo request;61476;41246;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo reply;61476;41246;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo request;6693;5655;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo reply;6693;5655;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo request;29221;45824;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo reply;29221;45824;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo request;61476;41502;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo reply;61476;41502;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo request;6693;5911;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo reply;6693;5911;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo request;29221;46080;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo reply;29221;46080;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo request;61476;41758;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo reply;61476;41758;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo request;6693;6167;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo reply;6693;6167;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo request;29221;46336;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo reply;29221;46336;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo request;61476;42014;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo reply;61476;42014;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo request;6693;6423;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo reply;6693;6423;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo request;29221;46592;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo reply;29221;46592;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo request;61476;42270;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo reply;61476;42270;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo request;6693;6679;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo reply;6693;6679;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo request;29221;46848;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo reply;29221;46848;8;;;;;;0;;;;;;;;;;;;;;
18:36:46;IP;localhost;;localhost;;ICMP;echo request;61476;42526;8;;;;;;0;;;;;;;;;;;;;;
